 Sample   Time     Commanded Pos   Encoder 1 Pos   Encoder 2 Pos   Encoder 3 Pos 
   128    1.133             -23             216               0              -7;
   129    1.142             -11             -10               0              -5;
   130    1.151               3            -232               0              -4;
   131    1.160              16            -436               0              -3;
   132    1.169              29            -605               0              -2;
   133    1.178              39            -729               0              -1;
   134    1.186              47            -797               0              -0;
   135    1.195              51            -805               0               1;
   136    1.204              50            -750               0               1;
   137    1.213              46            -638               0               2;
   138    1.222              38            -477               0               2;
   139    1.231              27            -279               0               2;
   140    1.240              14             -60               0               2;
   141    1.248               1             163               0               2;
   142    1.257             -12             374               0               2;
   143    1.266             -25             558               0               1;
   144    1.275             -36             701               0               0;
   145    1.284             -45             793               0              -1;
   146    1.293             -50             825               0              -1;
   147    1.302             -51             798               0              -1;
   148    1.310             -48             712               0              -1;
   149    1.319             -40             576               0              -1;
   150    1.328             -30             401               0              -1;
   151    1.337             -18             200               0              -1;
   152    1.346              -5             -11               0              -1;
   153    1.355               9            -216               0              -1;
   154    1.364              22            -401               0              -1;
   155    1.372              33            -552               0              -1;
   156    1.381              43            -656               0              -1;
   157    1.390              49            -706               0              -1;
   158    1.399              51            -699               0              -1;
   159    1.408              49            -633               0              -1;
   160    1.417              43            -515               0              -1;
   161    1.426              34            -355               0              -1;
   162    1.434              22            -165               0              -1;
   163    1.443               9              38               0              -1;
   164    1.452              -5             239               0              -2;
   165    1.461             -18             421               0              -3;
   166    1.470             -30             572               0              -4;
   167    1.479             -40             679               0              -5;
   168    1.488             -47             734               0              -5;
   169    1.496             -51             732               0              -5;
   170    1.505             -50             672               0              -5;
   171    1.514             -45             562               0              -5;
   172    1.523             -37             410               0              -3;
   173    1.532             -26             228               0              -2;
   174    1.541             -13              29               0              -2;
   175    1.549               1            -169               0              -1;
   176    1.558              14            -354               0              -1;
   177    1.567              27            -511               0              -1;
   178    1.576              37            -626               0              -0;
   179    1.585              46            -690               0              -0;
   180    1.594              50            -700               0               0;
   181    1.603              51            -650               0               0;
   182    1.611              47            -547               0               0;
   183    1.620              39            -397               0               0;
   184    1.629              29            -211               0               0;
   185    1.638              17              -5               0               0;
   186    1.647               3             205               0               0;
   187    1.656             -10             403               0              -1;
   188    1.665             -23             573               0              -2;
   189    1.673             -34             703               0              -3;
   190    1.682             -43             782               0              -4;
   191    1.691             -49             804               0              -5;
   192    1.700             -51             767               0              -5;
   193    1.709             -49             675               0              -5;
   194    1.718             -42             534               0              -5;
   195    1.727             -32             356               0              -3;
   196    1.735             -21             152               0              -3;
   197    1.744              -7             -60               0              -3;
   198    1.753               6            -266               0              -2;
   199    1.762              19            -451               0              -2;
   200    1.771              31            -601               0              -2;
   201    1.780              41            -704               0              -2;
   202    1.789              48            -752               0              -1;
   203    1.797              51            -742               0              -1;
   204    1.806              50            -672               0              -1;
   205    1.815              44            -549               0              -1;
   206    1.824              35            -382               0              -1;
   207    1.833              24            -183               0              -1;
   208    1.842              11              31               0              -1;
   209    1.851              -2             243               0              -2;
   210    1.859             -16             438               0              -3;
   211    1.868             -28             601               0              -4;
   212    1.877             -39             720               0              -5;
   213    1.886             -46             786               0              -6;
   214    1.895             -51             794               0              -6;
   215    1.904             -51             742               0              -6;
   216    1.913             -46             637               0              -4;
   217    1.921             -38             486               0              -4;
   218    1.930             -28             302               0              -3;
   219    1.939             -15              97               0              -3;
   220    1.948              -2            -112               0              -3;
   221    1.957              12            -310               0              -3;
   222    1.966              24            -482               0              -2;
   223    1.974              36            -615               0              -2;
   224    1.983              44            -697               0              -2;
   225    1.992              50            -725               0              -1;
   226    2.001              51            -694               0              -1;
   227    2.010              48            -606               0              -1;
   228    2.019              41            -469               0              -1;
   229    2.028              31            -292               0              -1;
   230    2.036              19             -90               0              -1;
   231    2.045               6             120               0              -1;
   232    2.054              -8             321               0              -2;
   233    2.063             -21             501               0              -3;
   234    2.072             -33             644               0              -4;
   235    2.081             -42             741               0              -5;
   236    2.090             -49             781               0              -5;
   237    2.098             -51             763               0              -5;
   238    2.107             -49             689               0              -5;
   239    2.116             -43             564               0              -5;
   240    2.125             -34             398               0              -5;
   241    2.134             -23             205               0              -3;
   242    2.143             -10              -1               0              -3;
   243    2.152               4            -204               0              -3;
   244    2.160              17            -390               0              -2;
   245    2.169              29            -544               0              -2;
   246    2.178              40            -653               0              -2;
   247    2.187              47            -710               0              -1;
   248    2.196              51            -711               0              -1;
   249    2.205              50            -652               0              -1;
   250    2.214              45            -541               0              -1;
   251    2.222              37            -384               0              -1;
   252    2.231              26            -194               0              -1;
   253    2.240              14              13               0              -2;
   254    2.249               0             223               0              -2;
   255    2.258             -13             417               0              -3;
   256    2.267             -26             584               0              -4;
   257    2.276             -37             710               0              -5;
   258    2.284             -45             784               0              -5;
   259    2.293             -50             802               0              -5;
   260    2.302             -51             759               0              -5;
   261    2.311             -47             662               0              -5;
   262    2.320             -40             518               0              -5;
   263    2.329             -30             337               0              -3;
   264    2.338             -18             134               0              -3;
   265    2.346              -4             -75               0              -2;
   266    2.355               9            -276               0              -2;
   267    2.364              22            -452               0              -1;
   268    2.373              34            -591               0              -1;
   269    2.382              43            -682               0               0;
   270    2.391              49            -718               0               0;
   271    2.399              51            -697               0               0;
   272    2.408              49            -618               0               0;
   273    2.417              42            -488               0               0;
   274    2.426              33            -317               0               0;
   275    2.435              21            -119               0               0;
   276    2.444               8              91               0              -1;
   277    2.453              -5             295               0              -1;
   278    2.461             -19             480               0              -3;
   279    2.470             -31             632               0              -4;
   280    2.479             -41             738               0              -5;
   281    2.488             -48             789               0              -5;
   282    2.497             -51             783               0              -5;
   283    2.506             -50             718               0              -5;
   284    2.515             -45             600               0              -5;
   285    2.523             -36             440               0              -5;
   286    2.532             -25             249               0              -5;
   287    2.541             -12              41               0              -5;
   288    2.550               1            -166               0              -3;
   289    2.559              15            -359               0              -3;
   290    2.568              27            -522               0              -2;
   291    2.577              38            -642               0              -2;
   292    2.585              46            -710               0              -1;
   293    2.594              51            -723               0              -1;
   294    2.603              51            -675               0              -1;
   295    2.612              47            -574               0              -1;
   296    2.621              39            -426               0              -1;
   297    2.630              28            -244               0              -1;
   298    2.639              16             -41               0              -1;
   299    2.647               3             166               0              -1;
   300    2.656             -11             362               0              -2;
   301    2.665             -24             532               0              -3;
   302    2.674             -35             664               0              -4;
   303    2.683             -44             747               0              -4;
   304    2.692             -50             773               0              -4;
   305    2.701             -51             743               0              -4;
   306    2.709             -48             657               0              -4;
   307    2.718             -41             523               0              -4;
   308    2.727             -32             351               0              -2;
   309    2.736             -20             155               0              -2;
   310    2.745              -7             -51               0              -2;
   311    2.754               7            -249               0              -2;
   312    2.763              20            -427               0              -2;
   313    2.771              32            -570               0              -2;
   314    2.780              42            -666               0              -2;
   315    2.789              48            -708               0              -2;
   316    2.798              51            -694               0              -2;
   317    2.807              49            -621               0              -2;
   318    2.816              44            -498               0              -2;
   319    2.824              35            -334               0              -2;
   320    2.833              23            -142               0              -2;
   321    2.842              11              63               0              -3;
   322    2.851              -3             265               0              -4;
   323    2.860             -16             449               0              -5;
   324    2.869             -29             602               0              -5;
   325    2.878             -39             710               0              -6;
   326    2.886             -47             765               0              -6;
   327    2.895             -51             764               0              -6;
   328    2.904             -50             705               0              -6;
   329    2.913             -46             594               0              -6;
   330    2.922             -38             439               0              -6;
   331    2.931             -27             253               0              -4;
   332    2.940             -14              48               0              -4;
   333    2.948              -1            -157               0              -3;
   334    2.957              12            -350               0              -2;
   335    2.966              25            -514               0              -2;
   336    2.975              36            -638               0              -1;
   337    2.984              45            -711               0               0;
   338    2.993              50            -730               0               1;
   339    3.002              51            -686               0               1;
   340    3.010              48            -588               0               1;
   341    3.019              40            -442               0               1;
   342    3.028              30            -258               0               1;
   343    3.037              18             -53               0               1;
   344    3.046               5             159               0               0;
   345    3.055              -9             361               0              -1;
   346    3.064             -22             539               0              -2;
   347    3.072             -33             679               0              -3;
   348    3.081             -43             770               0              -4;
   349    3.090             -49             804               0              -4;
   350    3.099             -51             781               0              -4;
   351    3.108             -49             699               0              -4;
   352    3.117             -43             566               0              -4;
   353    3.126             -34             394               0              -4;
   354    3.134             -22             193               0              -4;
   355    3.143              -9             -20               0              -4;
   356    3.152               5            -227               0              -4;
   357    3.161              18            -416               0              -4;
   358    3.170              30            -571               0              -2;
   359    3.179              40            -681               0              -2;
   360    3.188              47            -738               0              -1;
   361    3.196              51            -737               0              -1;
   362    3.205              50            -675               0              -1;
   363    3.214              45            -560               0              -1;
   364    3.223              37            -400               0              -1;
   365    3.232              26            -206               0              -1;
   366    3.241              13               6               0              -1;
   367    3.249              -1             218               0              -2;
   368    3.258             -14             416               0              -3;
   369    3.267             -27             584               0              -3;
   370    3.276             -37             711               0              -4;
   371    3.285             -46             785               0              -4;
   372    3.294             -50             802               0              -4;
   373    3.303             -51             759               0              -4;
   374    3.311             -47             661               0              -4;
   375    3.320             -39             516               0              -4;
   376    3.329             -29             335               0              -4;
   377    3.338             -17             132               0              -4;
   378    3.347              -3             -78               0              -4;
   379    3.356              10            -278               0              -2;
   380    3.365              23            -453               0              -2;
   381    3.373              34            -590               0              -1;
   382    3.382              43            -679               0              -1;
   383    3.391              49            -712               0              -1;
   384    3.400              51            -689               0              -1;
   385    3.409              48            -607               0              -1;
   386    3.418              42            -476               0              -1;
   387    3.427              32            -304               0              -1;
   388    3.435              21            -106               0              -1;
   389    3.444               7             101               0              -2;
   390    3.453              -6             303               0              -3;
   391    3.462             -19             485               0              -4;
   392    3.471             -31             631               0              -5;
   393    3.480             -41             731               0              -5;
   394    3.489             -48             776               0              -5;
   395    3.497             -51             763               0              -5;
   396    3.506             -50             694               0              -5;
   397    3.515             -44             573               0              -5;
   398    3.524             -35             411               0              -5;
   399    3.533             -24             219               0              -5;
   400    3.542             -11              13               0              -3;
   401    3.551               2            -192               0              -3;
   402    3.559              16            -380               0              -3;
   403    3.568              28            -537               0              -2;
   404    3.577              38            -651               0              -2;
   405    3.586              46            -713               0              -1;
   406    3.595              51            -719               0              -1;
   407    3.604              51            -665               0              -1;
   408    3.613              46            -557               0              -1;
   409    3.621              38            -403               0              -1;
   410    3.630              28            -214               0              -1;
   411    3.639              15              -6               0              -1;
   412    3.648               2             205               0              -1;
   413    3.657             -12             402               0              -2;
   414    3.666             -24             572               0              -3;
   415    3.674             -36             700               0              -4;
   416    3.683             -44             777               0              -5;
   417    3.692             -50             796               0              -5;
   418    3.701             -51             756               0              -5;
   419    3.710             -48             661               0              -5;
   420    3.719             -41             518               0              -5;
   421    3.728             -31             338               0              -5;
   422    3.736             -19             135               0              -5;
   423    3.745              -6             -76               0              -3;
   424    3.754               8            -279               0              -3;
   425    3.763              21            -459               0              -3;
   426    3.772              33            -603               0              -2;
   427    3.781              42            -698               0              -2;
   428    3.790              49            -737               0              -1;
   429    3.798              51            -718               0              -1;
   430    3.807              49            -639               0              -1;
   431    3.816              43            -510               0              -1;
   432    3.825              34            -339               0              -1;
   433    3.834              23            -139               0              -1;
   434    3.843              10              73               0              -1;
   435    3.852              -4             281               0              -2;
   436    3.860             -17             470               0              -3;
   437    3.869             -29             627               0              -4;
   438    3.878             -40             737               0              -5;
   439    3.887             -47             793               0              -5;
   440    3.896             -51             792               0              -5;
   441    3.905             -50             731               0              -5;
   442    3.914             -45             618               0              -5;
   443    3.922             -37             460               0              -5;
   444    3.931             -26             270               0              -3;
   445    3.940             -14              62               0              -3;
   446    3.949              -0            -146               0              -3;
   447    3.958              13            -342               0              -2;
   448    3.967              26            -509               0              -2;
   449    3.976              37            -635               0              -1;
   450    3.984              45            -711               0              -1;
   451    3.993              50            -731               0              -1;
   452    4.002              51            -689               0              -1;
   453    4.011              47            -592               0              -1;
   454    4.020              40            -447               0              -1;
   455    4.029              30            -265               0              -1;
   456    4.038              18             -60               0              -1;
   457    4.046               4             152               0              -2;
   458    4.055              -9             353               0              -3;
   459    4.064             -22             530               0              -4;
   460    4.073             -34             668               0              -5;
   461    4.082             -43             758               0              -5;
   462    4.091             -49             791               0              -6;
   463    4.099             -51             766               0              -6;
   464    4.108             -49             684               0              -6;
   465    4.117             -42             552               0              -4;
   466    4.126             -33             381               0              -4;
   467    4.135             -21             183               0              -4;
   468    4.144              -8             -26               0              -3;
   469    4.153               5            -230               0              -3;
   470    4.161              19            -415               0              -3;
   471    4.170              31            -565               0              -2;
   472    4.179              41            -671               0              -2;
   473    4.188              48            -723               0              -1;
   474    4.197              51            -718               0              -1;
   475    4.206              50            -653               0              -1;
   476    4.215              45            -535               0              -1;
   477    4.223              36            -373               0              -1;
   478    4.232              25            -180               0              -1;
   479    4.241              12              30               0              -1;
   480    4.250              -1             240               0              -2;
   481    4.259             -15             433               0              -3;
   482    4.268             -27             596               0              -5;
   483    4.277             -38             716               0              -5;
   484    4.285             -46             782               0              -6;
   485    4.294             -51             792               0              -6;
   486    4.303             -51             740               0              -6;
   487    4.312             -47             636               0              -6;
   488    4.321             -39             486               0              -6;
   489    4.330             -28             302               0              -4;
   490    4.339             -16              97               0              -4;
   491    4.347              -3            -111               0              -3;
   492    4.356              11            -309               0              -2;
   493    4.365              24            -480               0              -2;
   494    4.374              35            -612               0              -1;
   495    4.383              44            -695               0              -1;
   496    4.392              50            -723               0              -0;
   497    4.401              51            -691               0               0;
   498    4.409              48            -602               0               0;
   499    4.418              41            -463               0               0;
   500    4.427              32            -285               0               0;
   501    4.436              20             -82               0               0;
   502    4.445               7             129               0              -1;
   503    4.454              -7             334               0              -2;
   504    4.463             -20             515               0              -3;
   505    4.471             -32             660               0              -4;
   506    4.480             -42             757               0              -5;
   507    4.489             -48             798               0              -6;
   508    4.498             -51             780               0              -6;
   509    4.507             -50             704               0              -6;
   510    4.516             -44             577               0              -6;
   511    4.524             -35             409               0              -6;
   512    4.533             -23             212               0              -6;
   513    4.542             -11               2               0              -6;
   514    4.551               3            -205               0              -4;
   515    4.560              16            -394               0              -3;
   516    4.569              29            -552               0              -2;
   517    4.578              39            -666               0              -1;
   518    4.586              47            -727               0               0;
   519    4.595              51            -731               0               1;
   520    4.604              50            -674               0               1;
   521    4.613              46            -563               0               1;
   522    4.622              38            -405               0               1;
   523    4.631              27            -214               0               1;
   524    4.640              14              -4               0               0;
   525    4.648               1             208               0              -1;
   526    4.657             -12             407               0              -2;
   527    4.666             -25             577               0              -3;
   528    4.675             -36             705               0              -5;
   529    4.684             -45             782               0              -5;
   530    4.693             -50             802               0              -6;
   531    4.702             -51             762               0              -6;
   532    4.710             -48             666               0              -6;
   533    4.719             -40             523               0              -6;
   534    4.728             -30             343               0              -6;
   535    4.737             -18             139               0              -6;
   536    4.746              -5             -72               0              -4;
   537    4.755               8            -274               0              -4;
   538    4.764              22            -454               0              -3;
   539    4.772              33            -597               0              -3;
   540    4.781              43            -691               0              -2;
   541    4.790              49            -730               0              -1;
   542    4.799              51            -711               0               0;
   543    4.808              49            -632               0               1;
   544    4.817              43            -501               0               1;
   545    4.826              34            -328               0               1;
   546    4.834              22            -128               0               1;
   547    4.843               9              86               0               1;
   548    4.852              -5             295               0               0;
   549    4.861             -18             486               0              -1;
   550    4.870             -30             642               0              -2;
   551    4.879             -40             752               0              -2;
   552    4.888             -47             807               0              -3;
   553    4.896             -51             804               0              -3;
   554    4.905             -50             740               0              -4;
   555    4.914             -45             623               0              -4;
   556    4.923             -37             461               0              -4;
   557    4.932             -26             268               0              -4;
   558    4.941             -13              57               0              -4;
   559    4.949               1            -154               0              -4;
   560    4.958              14            -351               0              -2;
   561    4.967              27            -518               0              -1;
   562    4.976              37            -643               0              -1;
   563    4.985              46            -717               0              -1;
   564    4.994              50            -736               0              -1;
   565    5.003              51            -691               0              -1;
   566    5.011              47            -592               0              -1;
   567    5.020              39            -445               0              -1;
   568    5.029              29            -262               0              -1;
   569    5.038              17             -55               0              -1;
   570    5.047               3             157               0              -1;
   571    5.056             -10             359               0              -2;
   572    5.065             -23             536               0              -2;
   573    5.073             -34             675               0              -2;
   574    5.082             -43             764               0              -2;
   575    5.091             -49             796               0              -2;
   576    5.100             -51             769               0              -2;
   577    5.109             -49             686               0              -2;
   578    5.118             -42             553               0              -2;
   579    5.127             -32             381               0              -2;
   580    5.135             -21             184               0              -2;
   581    5.144              -7             -24               0              -2;
   582    5.153               6            -226               0              -1;
   583    5.162              19            -408               0              -1;
   584    5.171              31            -556               0              -0;
   585    5.180              41            -659               0               0;
   586    5.189              48            -708               0               0;
   587    5.197              51            -700               0               0;
   588    5.206              50            -632               0               0;
   589    5.215              44            -513               0               0;
   590    5.224              35            -350               0               0;
   591    5.233              24            -157               0               0;
   592    5.242              11              50               0              -1;
   593    5.251              -2             256               0              -1;
   594    5.259             -16             445               0              -2;
   595    5.268             -28             602               0              -3;
   596    5.277             -39             716               0              -4;
   597    5.286             -46             777               0              -4;
   598    5.295             -51             779               0              -5;
   599    5.304             -51             722               0              -5;
   600    5.313             -46             612               0              -5;
   601    5.321             -38             458               0              -5;
   602    5.330             -28             271               0              -5;
   603    5.339             -15              65               0              -5;
   604    5.348              -2            -144               0              -5;
   605    5.357              12            -340               0              -3;
   606    5.366              24            -508               0              -3;
   607    5.374              36            -636               0              -2;
   608    5.383              44            -713               0              -1;
   609    5.392              50            -734               0              -0;
   610    5.401              51            -694               0               0;
   611    5.410              48            -599               0               0;
   612    5.419              41            -454               0               0;
   613    5.428              31            -273               0               0;
   614    5.436              19             -67               0               0;
   615    5.445               6             146               0               0;
   616    5.454              -8             350               0               0;
   617    5.463             -21             531               0               0;
   618    5.472             -33             675               0              -1;
   619    5.481             -42             769               0              -1;
   620    5.490             -49             807               0              -1;
   621    5.498             -51             786               0              -1;
   622    5.507             -49             707               0              -1;
   623    5.516             -43             578               0              -1;
   624    5.525             -34             407               0              -1;
   625    5.534             -23             208               0              -1;
   626    5.543             -10              -4               0              -1;
   627    5.552               4            -212               0              -1;
   628    5.560              17            -402               0              -1;
   629    5.569              29            -559               0              -1;
   630    5.578              40            -673               0               0;
   631    5.587              47            -733               0               0;
   632    5.596              51            -736               0               0;
   633    5.605              50            -678               0               0;
   634    5.614              45            -566               0               0;
   635    5.622              37            -408               0               0;
   636    5.631              26            -216               0               0;
   637    5.640              14              -5               0               0;
   638    5.649               0             208               0              -1;
   639    5.658             -13             407               0              -1;
   640    5.667             -26             577               0              -1;
   641    5.676             -37             704               0              -1;
   642    5.684             -45             779               0              -2;
   643    5.693             -50             796               0              -3;
   644    5.702             -51             753               0              -3;
   645    5.711             -47             655               0              -4;
   646    5.720             -40             510               0              -4;
   647    5.729             -30             330               0              -4;
   648    5.738             -18             127               0              -4;
   649    5.746              -4             -83               0              -4;
   650    5.755               9            -283               0              -4;
   651    5.764              22            -459               0              -4;
   652    5.773              34            -598               0              -2;
   653    5.782              43            -689               0              -1;
   654    5.791              49            -725               0              -0;
   655    5.799              51            -703               0               0;
   656    5.808              49            -622               0               0;
   657    5.817              42            -490               0               0;
   658    5.826              33            -317               0               0;
   659    5.835              21            -117               0               0;
   660    5.844               8              93               0              -1;
   661    5.853              -5             299               0              -2;
   662    5.861             -19             485               0              -3;
   663    5.870             -31             637               0              -3;
   664    5.879             -41             742               0              -4;
   665    5.888             -48             792               0              -4]
