 Sample   Time     Commanded Pos   Encoder 1 Pos   Encoder 2 Pos   Encoder 3 Pos 
   133    1.178            -601            -441               0               0;
   134    1.186            -524            -388               0               0;
   135    1.195            -444            -330               0               0;
   136    1.204            -360            -269               0               0;
   137    1.213            -272            -204               0               0;
   138    1.222            -183            -137               0               0;
   139    1.231             -92             -69               0               0;
   140    1.240               1              -2               0               0;
   141    1.248              93              63               0               0;
   142    1.257             185             125               0               0;
   143    1.266             276             184               0               0;
   144    1.275             365             241               0               0;
   145    1.284             452             295               0               0;
   146    1.293             535             346               0               0;
   147    1.302             614             396               0               0;
   148    1.310             687             444               0               0;
   149    1.319             755             490               0               0;
   150    1.328             817             533               0               0;
   151    1.337             871             574               0               0;
   152    1.346             917             612               0               0;
   153    1.355             954             644               0               0;
   154    1.364             980             671               0               0;
   155    1.372             996             691               0               0;
   156    1.381            1000             702               0               0;
   157    1.390             991             705               0               0;
   158    1.399             970             699               0               0;
   159    1.408             938             682               0               0;
   160    1.417             894             659               0               0;
   161    1.426             841             629               0               0;
   162    1.434             779             591               0               0;
   163    1.443             709             546               0               0;
   164    1.452             631             494               0               0;
   165    1.461             546             434               0               0;
   166    1.470             457             369               0               0;
   167    1.479             362             297               0               0;
   168    1.488             264             222               0               0;
   169    1.496             163             144               0               0;
   170    1.505              60              66               0               0;
   171    1.514             -44             -11               0               0;
   172    1.523            -148             -86               0               0;
   173    1.532            -250            -157               0               0;
   174    1.541            -351            -226               0               0;
   175    1.549            -448            -290               0               0;
   176    1.558            -541            -351               0               0;
   177    1.567            -628            -407               0               0;
   178    1.576            -710            -461               0               0;
   179    1.585            -783            -510               0               0;
   180    1.594            -848            -555               0               0;
   181    1.603            -903            -595               0               0;
   182    1.611            -946            -630               0               0;
   183    1.620            -978            -657               0               0;
   184    1.629            -996            -677               0               0;
   185    1.638            -999            -688               0               0;
   186    1.647            -988            -691               0               0;
   187    1.656            -961            -682               0               0;
   188    1.665            -921            -664               0               0;
   189    1.673            -869            -637               0               0;
   190    1.682            -806            -601               0               0;
   191    1.691            -732            -556               0               0;
   192    1.700            -649            -501               0               0;
   193    1.709            -559            -438               0               0;
   194    1.718            -461            -367               0               0;
   195    1.727            -358            -289               0               0;
   196    1.735            -251            -206               0               0;
   197    1.744            -141            -119               0               0;
   198    1.753             -28             -32               0               0;
   199    1.762              85              54               0               0;
   200    1.771             197             137               0               0;
   201    1.780             307             217               0               0;
   202    1.789             414             291               0               0;
   203    1.797             517             361               0               0;
   204    1.806             613             426               0               0;
   205    1.815             702             486               0               0;
   206    1.824             782             540               0               0;
   207    1.833             852             588               0               0;
   208    1.842             910             631               0               0;
   209    1.851             955             666               0               0;
   210    1.859             985             694               0               0;
   211    1.868             999             712               0               0;
   212    1.877             996             720               0               0;
   213    1.886             975             719               0               0;
   214    1.895             938             705               0               0;
   215    1.904             886             679               0               0;
   216    1.913             821             645               0               0;
   217    1.921             744             600               0               0;
   218    1.930             656             544               0               0;
   219    1.939             560             478               0               0;
   220    1.948             455             402               0               0;
   221    1.957             344             318               0               0;
   222    1.966             229             227               0               0;
   223    1.974             110             133               0               0;
   224    1.983             -11              38               0               0;
   225    1.992            -132             -56               0               0;
   226    2.001            -251            -149               0               0;
   227    2.010            -367            -238               0               0;
   228    2.019            -479            -322               0               0;
   229    2.028            -584            -401               0               0;
   230    2.036            -681            -472               0               0;
   231    2.045            -769            -536               0               0;
   232    2.054            -845            -591               0               0;
   233    2.063            -908            -638               0               0;
   234    2.072            -956            -675               0               0;
   235    2.081            -987            -701               0               0;
   236    2.090           -1000            -716               0               0;
   237    2.098            -992            -720               0               0;
   238    2.107            -966            -712               0               0;
   239    2.116            -921            -691               0               0;
   240    2.125            -860            -659               0               0;
   241    2.134            -785            -616               0               0;
   242    2.143            -697            -560               0               0;
   243    2.152            -598            -493               0               0;
   244    2.160            -490            -415               0               0;
   245    2.169            -374            -328               0               0;
   246    2.178            -253            -233               0               0;
   247    2.187            -127            -134               0               0;
   248    2.196               1             -33               0               0;
   249    2.205             129              67               0               0;
   250    2.214             256             166               0               0;
   251    2.222             378             261               0               0;
   252    2.231             496             352               0               0;
   253    2.240             606             436               0               0;
   254    2.249             707             513               0               0;
   255    2.258             796             581               0               0;
   256    2.267             872             640               0               0;
   257    2.276             932             689               0               0;
   258    2.284             974             726               0               0;
   259    2.293             997             751               0               0;
   260    2.302             998             762               0               0;
   261    2.311             976             760               0               0;
   262    2.320             934             741               0               0;
   263    2.329             874             709               0               0;
   264    2.338             797             664               0               0;
   265    2.346             706             606               0               0;
   266    2.355             602             534               0               0;
   267    2.364             488             450               0               0;
   268    2.373             366             355               0               0;
   269    2.382             237             253               0               0;
   270    2.391             104             147               0               0;
   271    2.399             -31              38               0               0;
   272    2.408            -166             -72               0               0;
   273    2.417            -298            -179               0               0;
   274    2.426            -426            -282               0               0;
   275    2.435            -546            -380               0               0;
   276    2.444            -658            -469               0               0;
   277    2.453            -758            -549               0               0;
   278    2.461            -844            -618               0               0;
   279    2.470            -913            -675               0               0;
   280    2.479            -964            -718               0               0;
   281    2.488            -993            -747               0               0;
   282    2.497            -999            -761               0               0;
   283    2.506            -980            -759               0               0;
   284    2.515            -939            -738               0               0;
   285    2.523            -876            -703               0               0;
   286    2.532            -796            -654               0               0;
   287    2.541            -700            -589               0               0;
   288    2.550            -590            -510               0               0;
   289    2.559            -469            -419               0               0;
   290    2.568            -339            -318               0               0;
   291    2.577            -202            -209               0               0;
   292    2.585             -62             -96               0               0;
   293    2.594              80              18               0               0;
   294    2.603             220             132               0               0;
   295    2.612             357             242               0               0;
   296    2.621             487             348               0               0;
   297    2.630             609             447               0               0;
   298    2.639             719             536               0               0;
   299    2.647             815             616               0               0;
   300    2.656             894             683               0               0;
   301    2.665             953             737               0               0;
   302    2.674             989             774               0               0;
   303    2.683            1000             794               0               0;
   304    2.692             984             798               0               0;
   305    2.701             942             782               0               0;
   306    2.709             879             748               0               0;
   307    2.718             795             697               0               1;
   308    2.727             693             629               0               1;
   309    2.736             577             545               0               1;
   310    2.745             449             447               0               1;
   311    2.754             312             338               0               1;
   312    2.763             169             221               0               1;
   313    2.771              22             100               0               1;
   314    2.780            -126             -25               0               1;
   315    2.789            -272            -148               0               1;
   316    2.798            -412            -269               0               1;
   317    2.807            -545            -382               0               1;
   318    2.816            -666            -487               0               1;
   319    2.824            -773            -580               0               1;
   320    2.833            -864            -659               0               1;
   321    2.842            -933            -722               0               1;
   322    2.851            -980            -768               0               1;
   323    2.860           -1000            -795               0               1;
   324    2.869            -990            -803               0               1;
   325    2.878            -952            -789               0               1;
   326    2.886            -890            -755               0               0;
   327    2.895            -805            -702               0               0;
   328    2.904            -701            -630               0               0;
   329    2.913            -581            -540               0              -1;
   330    2.922            -448            -436               0              -1;
   331    2.931            -305            -320               0              -2;
   332    2.940            -155            -196               0              -2;
   333    2.948              -2             -67               0              -2;
   334    2.957             152              63               0              -2;
   335    2.966             303             191               0              -2;
   336    2.975             447             316               0              -2;
   337    2.984             582             432               0              -2;
   338    2.993             704             538               0              -2;
   339    3.002             809             632               0              -2;
   340    3.010             895             710               0              -2;
   341    3.019             958             771               0              -2;
   342    3.028             993             814               0              -2;
   343    3.037             998             835               0              -2;
   344    3.046             972             836               0              -2;
   345    3.055             917             811               0              -2;
   346    3.064             837             765               0               0;
   347    3.072             735             699               0               0;
   348    3.081             615             613               0               1;
   349    3.090             480             510               0               2;
   350    3.099             334             392               0               3;
   351    3.108             179             264               0               4;
   352    3.117              21             127               0               6;
   353    3.126            -139             -13               0               7;
   354    3.134            -295            -153               0               8;
   355    3.143            -446            -290               0               9;
   356    3.152            -585            -418               0              10;
   357    3.161            -711            -535               0              10;
   358    3.170            -819            -637               0              10;
   359    3.179            -905            -721               0              11;
   360    3.188            -966            -785               0              11;
   361    3.196            -997            -827               0              11;
   362    3.205            -994            -845               0              11;
   363    3.214            -959            -838               0              11;
   364    3.223            -894            -804               0              11;
   365    3.232            -803            -747               0              10;
   366    3.241            -691            -666               0              10;
   367    3.249            -560            -565               0               9;
   368    3.258            -414            -447               0               8;
   369    3.267            -258            -316               0               7;
   370    3.276             -95            -175               0               5;
   371    3.285              70             -28               0               4;
   372    3.294             234             119               0               2;
   373    3.303             392             263               0              -0;
   374    3.311             541             399               0              -2;
   375    3.320             676             524               0              -4;
   376    3.329             793             634               0              -5;
   377    3.338             888             726               0              -6;
   378    3.347             956             798               0              -6;
   379    3.356             994             846               0              -7;
   380    3.365             997             870               0              -7;
   381    3.373             964             869               0              -7;
   382    3.382             899             839               0              -7;
   383    3.391             806             783               0              -7;
   384    3.400             689             704               0              -7;
   385    3.409             554             604               0              -5;
   386    3.418             403             485               0              -4;
   387    3.427             241             349               0              -2;
   388    3.435              72             202               0              -1;
   389    3.444             -98              48               0               1;
   390    3.453            -267            -108               0               3;
   391    3.462            -428            -261               0               6;
   392    3.471            -579            -406               0               9;
   393    3.480            -713            -538               0              13;
   394    3.489            -827            -653               0              16;
   395    3.497            -916            -747               0              20;
   396    3.506            -975            -818               0              24;
   397    3.515           -1000            -863               0              26;
   398    3.524            -986            -879               0              29;
   399    3.533            -935            -865               0              30;
   400    3.542            -853            -820               0              30;
   401    3.551            -744            -748               0              30;
   402    3.559            -612            -651               0              30;
   403    3.568            -462            -530               0              30;
   404    3.577            -298            -391               0              29;
   405    3.586            -127            -237               0              27;
   406    3.595              49             -75               0              26;
   407    3.604             224              90               0              24;
   408    3.613             392             253               0              21;
   409    3.621             550             407               0              18;
   410    3.630             692             547               0              15;
   411    3.639             813             670               0              11;
   412    3.648             908             771               0               8;
   413    3.657             972             846               0               4;
   414    3.666             999             894               0              -1;
   415    3.674             986             910               0              -7;
   416    3.683             934             896               0             -13;
   417    3.692             849             849               0             -18;
   418    3.701             735             775               0             -25;
   419    3.710             597             674               0             -30;
   420    3.719             441             549               0             -35;
   421    3.728             272             404               0             -39;
   422    3.736              94             244               0             -43;
   423    3.745             -87              75               0             -46;
   424    3.754            -266             -96               0             -47;
   425    3.763            -437            -265               0             -47;
   426    3.772            -595            -424               0             -47;
   427    3.781            -735            -569               0             -44;
   428    3.790            -850            -693               0             -40;
   429    3.798            -937            -793               0             -35;
   430    3.807            -988            -864               0             -28;
   431    3.816            -999            -903               0             -20;
   432    3.825            -966            -912               0             -11;
   433    3.834            -896            -881               0              -1;
   434    3.843            -792            -820               0               9;
   435    3.852            -661            -727               0              20;
   436    3.860            -508            -606               0              30;
   437    3.869            -339            -460               0              40;
   438    3.878            -159            -294               0              49;
   439    3.887              27            -117               0              57;
   440    3.896             212              65               0              66;
   441    3.905             390             246               0              75;
   442    3.914             557             417               0              82;
   443    3.922             705             574               0              88;
   444    3.931             830             709               0              91;
   445    3.940             924             818               0              92;
   446    3.949             983             896               0              92;
   447    3.958            1000             940               0              90;
   448    3.967             971             949               0              85;
   449    3.976             901             920               0              79;
   450    3.984             797             857               0              72;
   451    3.993             663             762               0              65;
   452    4.002             506             637               0              58;
   453    4.011             332             486               0              52;
   454    4.020             147             315               0              46;
   455    4.029             -44             131               0              39;
   456    4.038            -233             -58               0              31;
   457    4.046            -415            -246               0              24;
   458    4.055            -583            -424               0              16;
   459    4.064            -731            -586               0              10;
   460    4.073            -853            -724               0               6;
   461    4.082            -942            -834               0               4;
   462    4.091            -992            -911               0               4;
   463    4.099            -996            -951               0               4;
   464    4.108            -953            -954               0               8;
   465    4.117            -869            -916               0              12;
   466    4.126            -750            -840               0              17;
   467    4.135            -603            -728               0              23;
   468    4.144            -435            -584               0              28;
   469    4.153            -250            -413               0              32;
   470    4.161             -57            -222               0              34;
   471    4.170             138             -21               0              36;
   472    4.179             329             182               0              36;
   473    4.188             508             378               0              36;
   474    4.197             670             559               0              35;
   475    4.206             807             718               0              32;
   476    4.215             912             846               0              29;
   477    4.223             979             941               0              26;
   478    4.232            1000             997               0              23;
   479    4.241             971            1012               0              19;
   480    4.250             897             986               0              17;
   481    4.259             784             917               0              15;
   482    4.268             641             809               0              13;
   483    4.277             473             664               0              11;
   484    4.285             287             490               0              11;
   485    4.294              90             293               0              10;
   486    4.303            -110              83               0               9;
   487    4.312            -306            -130               0               9;
   488    4.321            -491            -338               0               8;
   489    4.330            -659            -531               0               7;
   490    4.339            -801            -701               0               6;
   491    4.347            -910            -840               0               5;
   492    4.356            -979            -944               0               3;
   493    4.365           -1000           -1007               0               2;
   494    4.374            -969           -1028               0               2;
   495    4.383            -891           -1002               0               1;
   496    4.392            -773            -930               0               1;
   497    4.401            -624            -815               0               1;
   498    4.409            -449            -660               0               1;
   499    4.418            -257            -473               0               1;
   500    4.427             -55            -261               0               3;
   501    4.436             149             -36               0               5;
   502    4.445             348             190               0               6;
   503    4.454             534             409               0               8;
   504    4.463             699             610               0              10;
   505    4.471             836             784               0              12;
   506    4.480             936             923               0              13;
   507    4.489             991            1022               0              15;
   508    4.498             995            1077               0              15;
   509    4.507             945            1086               0              16;
   510    4.516             848            1041               0              16;
   511    4.524             714             949               0              16;
   512    4.533             549             811               0              16;
   513    4.542             362             634               0              16;
   514    4.551             160             427               0              16;
   515    4.560             -48             198               0              16;
   516    4.569            -255             -40               0              16;
   517    4.578            -452            -275               0              16;
   518    4.586            -631            -497               0              17;
   519    4.595            -784            -695               0              17;
   520    4.604            -902            -860               0              17;
   521    4.613            -977            -987               0              17;
   522    4.622           -1000           -1069               0              17;
   523    4.631            -966           -1102               0              17;
   524    4.640            -882           -1081               0              17;
   525    4.648            -756           -1006               0              17;
   526    4.657            -595            -880               0              17;
   527    4.666            -409            -708               0              17;
   528    4.675            -206            -498               0              17;
   529    4.684               6            -261               0              17;
   530    4.693             218             -10               0              17;
   531    4.702             421             242               0              16;
   532    4.710             607             481               0              14;
   533    4.719             767             697               0              12;
   534    4.728             892             879               0              10;
   535    4.737             972            1020               0               9;
   536    4.746            1000            1113               0               7;
   537    4.755             969            1150               0               5;
   538    4.764             884            1131               0               3;
   539    4.772             755            1054               0               2;
   540    4.781             591             923               0               1;
   541    4.790             401             744               0               0;
   542    4.799             193             527               0              -1;
   543    4.808             -23             283               0              -1;
   544    4.817            -239              25               0               1;
   545    4.826            -445            -230               0               5;
   546    4.834            -632            -474               0               9;
   547    4.843            -790            -691               0              15;
