Time (s)	Motor Command (V)	Desired Position  (V)	Actual Position (V)
43.258	8.357	2.100	2.017
43.308	8.357	2.100	2.018
43.357	8.357	2.100	2.016
43.407	8.357	2.100	2.018
43.458	8.357	2.100	2.017
43.508	8.357	2.100	2.018
43.557	8.357	2.100	2.018
43.607	8.357	2.100	2.019
43.657	8.357	2.100	2.018
43.707	8.357	2.100	2.017
43.758	8.357	2.100	2.016
43.808	8.357	2.100	2.018
43.858	8.357	2.100	2.018
43.908	8.357	2.100	2.019
43.959	8.357	2.100	2.020
44.009	8.357	2.100	2.019
44.059	8.357	2.100	2.019
44.110	8.357	2.100	2.019
44.160	8.357	2.100	2.018
44.210	8.357	2.100	2.019
44.260	8.357	2.100	2.018
44.311	8.357	2.100	2.020
44.361	8.357	2.100	2.020
44.411	8.357	2.100	2.018
44.461	8.357	2.100	2.019
44.512	8.357	2.100	2.020
44.562	8.357	2.100	2.021
44.612	8.357	2.100	2.020
44.663	8.357	2.100	2.019
44.713	8.357	2.100	2.020
44.762	8.357	2.100	2.019
44.813	8.357	2.100	2.020
44.863	8.357	2.100	2.019
44.913	8.357	2.100	2.019
44.963	8.357	2.100	2.018
45.014	8.357	2.100	1.996
45.063	8.357	2.100	2.021
45.113	8.357	2.100	2.018
45.164	8.357	2.100	2.018
45.214	8.357	2.100	2.021
45.263	8.357	2.100	2.016
45.314	8.357	2.100	2.017
45.364	8.357	2.100	2.020
45.413	8.357	2.100	2.017
45.464	8.357	2.100	2.018
45.514	8.357	2.100	2.019
45.564	8.357	2.100	2.018
45.614	8.357	2.100	2.018
45.664	8.357	2.100	2.019
45.714	8.357	2.100	2.019
45.764	8.357	2.100	2.018
45.814	8.357	2.100	2.018
45.864	8.357	2.100	2.019
45.914	8.357	2.100	2.020
45.965	8.357	2.100	2.019
46.014	8.357	2.100	2.018
46.063	8.357	2.100	2.016
46.114	8.357	2.100	2.020
46.164	8.357	2.100	2.018
46.213	8.357	2.100	2.018
46.264	8.357	2.100	2.019
46.314	8.357	2.100	2.020
46.364	8.357	2.100	2.019
46.415	8.357	2.100	2.020
46.465	8.357	2.100	2.020
46.515	8.357	2.100	2.019
46.565	8.357	2.100	2.019
46.615	8.357	2.100	2.020
46.665	8.357	2.100	2.019
46.715	8.357	2.100	2.019
46.766	8.357	2.100	2.020
46.815	8.357	2.100	2.007
46.865	8.357	2.100	2.019
46.916	8.357	2.100	2.021
46.966	8.357	2.100	2.019
47.015	8.357	2.100	2.018
47.066	8.357	2.100	2.019
47.117	8.357	2.100	2.019
47.167	8.357	2.100	2.019
47.217	8.357	2.100	2.019
47.267	8.357	2.100	2.022
47.318	8.357	2.100	2.020
47.368	8.357	2.100	2.020
47.418	8.357	2.100	2.021
47.469	8.357	2.100	2.020
47.519	8.357	2.100	2.021
47.568	8.357	2.100	2.006
47.619	8.357	2.100	2.019
47.669	8.357	2.100	2.020
47.718	8.357	2.100	2.019
47.769	8.357	2.100	2.020
47.819	8.357	2.100	2.020
47.868	8.357	2.100	2.019
47.918	8.357	2.100	2.019
47.968	8.357	2.100	2.022
48.018	8.357	2.100	2.019
48.068	8.357	2.100	2.019
48.118	8.357	2.100	2.019
48.168	8.357	2.100	2.020
48.218	8.357	2.100	2.019
48.269	8.357	2.100	2.019
48.319	8.357	2.100	2.019
48.369	8.357	2.100	2.019
48.420	8.357	2.100	2.018
48.470	8.357	2.100	2.020
48.519	8.357	2.100	2.017
48.570	8.357	2.100	2.019
48.620	8.357	2.100	2.019
48.670	8.357	2.100	2.012
48.720	8.357	2.100	2.020
48.770	8.357	2.100	2.015
48.820	8.357	2.100	2.019
48.870	8.357	2.100	2.019
48.921	8.357	2.100	2.018
48.971	8.357	2.100	2.019
49.021	8.357	2.100	2.016
49.071	8.357	2.100	2.019
49.122	8.357	2.100	2.019
49.172	8.357	2.100	2.019
49.222	8.357	2.100	2.018
49.273	8.357	2.100	2.013
49.323	8.357	2.100	2.009
49.373	8.357	2.100	2.001
49.423	8.357	2.100	2.018
49.473	8.357	2.100	2.014
49.523	8.357	2.100	2.008
49.573	8.357	2.100	2.006
49.624	8.357	2.100	2.007
49.674	8.357	2.100	2.014
49.724	8.357	2.100	2.017
49.774	8.357	2.100	2.004
49.824	8.357	2.100	2.018
49.873	8.357	2.100	2.013
49.924	8.357	2.100	2.006
49.974	8.357	2.100	2.007
50.024	8.357	2.100	2.014
50.074	8.357	2.100	2.015
50.125	8.357	2.100	2.025
50.175	8.357	2.100	2.021
50.225	8.357	2.100	2.022
50.275	8.357	2.100	2.023
50.326	8.357	2.100	2.017
50.376	8.357	2.100	2.021
50.426	8.357	2.100	2.019
50.477	8.357	2.100	2.021
50.527	8.357	2.100	2.021
50.576	8.357	2.100	2.019
50.627	8.357	2.100	2.019
50.677	8.357	2.100	2.021
50.727	8.357	2.100	2.021
50.777	8.357	2.100	2.015
50.828	8.357	2.100	2.019
50.878	8.357	2.100	2.018
50.928	8.357	2.100	2.019
50.978	8.357	2.100	2.019
51.029	8.357	2.100	2.019
51.078	8.357	2.100	2.018
51.128	8.357	2.100	2.018
51.179	8.357	2.100	2.019
51.229	8.357	2.100	2.018
51.278	8.357	2.100	2.021
51.329	8.357	2.100	2.019
51.379	8.357	2.100	2.018
51.429	8.357	2.100	2.018
51.479	8.357	2.100	2.019
51.529	8.357	2.100	2.019
51.579	8.357	2.100	2.018
51.629	8.357	2.100	2.019
51.680	8.357	2.100	2.020
51.730	8.357	2.100	2.020
51.780	8.357	2.100	2.018
51.831	8.357	2.100	2.019
51.880	8.357	2.100	2.019
51.930	8.357	2.100	2.019
51.981	8.357	2.100	2.020
52.031	8.357	2.100	2.019
52.080	8.357	2.100	2.019
52.131	8.357	2.100	2.018
52.181	8.357	2.100	2.016
52.230	8.357	2.100	2.019
52.280	8.357	2.100	2.019
52.330	8.357	2.100	2.018
52.379	8.357	2.100	2.019
52.430	8.357	2.100	2.020
52.480	8.357	2.100	2.018
52.530	8.357	2.100	2.018
52.580	8.357	2.100	2.020
52.630	8.357	2.100	2.002
52.680	8.357	2.100	2.023
52.730	8.357	2.100	2.020
52.779	8.357	2.100	2.021
52.829	8.357	2.100	2.015
52.880	8.357	2.100	2.020
52.930	8.357	2.100	2.021
52.980	8.357	2.100	2.018
53.030	8.357	2.100	2.020
53.081	8.357	2.100	2.020
53.131	8.357	2.100	2.018
53.180	8.357	2.100	2.019
53.231	8.357	2.100	1.993
53.281	8.357	2.100	2.017
53.331	8.357	2.100	2.018
53.381	8.357	2.100	2.016
53.431	8.357	2.100	2.017
53.481	8.357	2.100	2.018
53.531	8.357	2.100	2.020
53.582	8.357	2.100	2.022
53.631	8.357	2.100	2.018
53.681	8.357	2.100	2.020
53.732	8.357	2.100	2.023
53.782	8.357	2.100	2.021
53.832	8.357	2.100	2.020
53.883	8.357	2.100	2.021
53.933	8.357	2.100	2.019
53.982	8.357	2.100	2.020
54.032	8.357	2.100	2.017
54.081	8.357	2.100	2.018
54.131	8.357	2.100	2.022
54.181	8.357	2.100	2.019
54.230	8.357	2.100	2.022
54.280	8.357	2.100	2.022
54.330	8.357	2.100	2.021
54.380	8.357	2.100	2.019
54.430	8.357	2.100	2.021
54.480	8.357	2.100	2.021
54.529	8.357	2.100	2.007
54.579	8.357	2.100	2.018
54.628	8.357	2.100	2.019
54.678	8.357	2.100	2.016
54.728	8.357	2.100	2.019
54.777	8.357	2.100	2.018
54.828	8.357	2.100	2.020
54.878	8.357	2.100	2.020
54.928	8.357	2.100	2.019
54.978	8.357	2.100	2.018
55.029	8.357	2.100	2.005
55.079	8.357	2.100	2.018
55.129	8.357	2.100	2.018
55.179	8.357	2.100	2.011
55.229	8.357	2.100	2.009
55.279	8.357	2.100	2.020
55.329	8.357	2.100	2.018
55.379	8.357	2.100	2.010
55.429	8.357	2.100	2.020
55.479	8.357	2.100	2.020
55.529	8.357	2.100	2.016
55.579	8.357	2.100	2.009
55.629	8.357	2.100	2.018
55.679	8.357	2.100	2.019
55.729	8.357	2.100	2.015
55.779	8.357	2.100	2.011
55.830	8.357	2.100	2.006
55.880	8.357	2.100	2.018
55.929	8.357	2.100	2.017
55.980	8.357	2.100	2.010
56.030	8.357	2.100	2.017
56.079	8.357	2.100	2.018
56.130	8.357	2.100	2.013
56.180	8.357	2.100	2.010
56.230	8.357	2.100	2.002
56.280	8.357	2.100	2.018
56.330	8.357	2.100	2.013
56.380	8.357	2.100	2.008
56.430	8.357	2.100	2.013
56.481	8.357	2.100	2.016
56.530	8.357	2.100	2.011
56.580	8.357	2.100	2.017
56.630	8.357	2.100	2.018
56.679	8.357	2.100	2.018
56.730	8.357	2.100	2.018
56.780	8.357	2.100	2.017
56.830	8.357	2.100	2.016
56.880	8.357	2.100	2.021
56.930	8.357	2.100	2.016
56.979	8.357	2.020	2.019
57.029	8.357	2.020	2.017
57.079	8.357	2.020	2.019
57.128	8.357	2.020	2.019
57.178	8.357	2.020	2.018
57.228	8.357	2.020	2.015
57.278	8.357	2.020	2.019
57.328	8.357	2.020	2.020
57.378	8.357	2.020	2.018
57.428	8.357	2.020	2.018
57.479	8.357	2.020	2.022
57.529	8.357	2.020	2.021
57.579	8.357	2.020	2.019
57.629	8.357	2.020	2.020
57.679	8.357	2.020	2.020
57.728	8.357	2.020	2.019
57.778	8.357	2.020	2.019
57.829	8.357	2.020	2.020
57.878	8.357	2.020	2.020
57.929	8.357	2.020	2.020
57.978	8.357	2.020	2.020
58.028	8.357	2.020	2.018
58.078	8.357	2.020	2.019
58.128	8.357	2.020	2.020
58.178	8.357	2.020	2.019
58.228	8.357	2.020	2.020
58.279	8.357	2.020	2.024
58.329	8.357	2.020	2.020
58.379	8.357	2.020	2.019
58.430	8.357	2.020	2.021
58.480	8.357	2.020	2.021
58.529	8.357	2.020	2.017
58.580	8.357	2.020	2.021
58.630	8.357	2.020	2.021
58.679	8.357	2.020	2.019
58.730	8.357	2.020	2.019
58.780	8.357	2.020	2.020
58.829	8.357	2.020	2.020
58.880	8.357	2.020	2.019
58.930	8.357	2.020	2.021
58.980	8.357	2.020	2.020
59.029	8.357	2.020	2.018
59.079	8.357	2.020	2.020
59.129	8.357	2.020	2.018
59.179	8.357	2.020	2.020
59.229	8.357	2.020	2.019
59.279	8.357	2.020	2.019
59.329	8.357	2.020	2.021
59.380	8.357	2.020	2.021
59.430	8.357	2.020	2.021
59.480	8.357	2.020	2.020
59.530	8.357	2.020	2.021
59.580	8.357	2.020	2.019
59.629	8.357	2.020	2.018
59.680	8.357	2.020	2.022
59.730	8.357	2.020	2.019
59.780	8.357	2.020	2.022
59.830	8.357	2.020	2.011
59.880	8.357	2.020	2.022
59.930	8.357	2.020	2.022
59.980	8.357	2.020	2.020
60.030	8.357	2.020	2.021
60.080	8.357	2.020	2.022
60.130	8.357	2.020	2.019
60.181	8.357	2.020	2.019
60.231	8.357	2.020	2.020
60.280	8.357	2.020	2.021
60.331	8.357	2.020	2.022
60.381	8.357	2.020	2.022
60.431	8.357	2.020	2.020
60.482	8.357	2.020	2.021
60.532	8.357	2.020	2.021
60.582	8.357	2.020	2.020
60.632	8.357	2.020	2.020
60.683	8.357	2.020	2.020
60.732	8.357	2.020	2.020
60.782	8.357	2.020	2.020
60.833	8.357	2.020	2.021
60.883	8.357	2.020	2.022
60.932	8.357	2.020	2.019
60.983	8.357	2.020	2.018
61.033	8.357	2.020	2.021
61.082	8.357	2.020	2.019
61.133	8.357	2.020	2.020
61.183	8.357	2.020	2.020
61.232	8.357	2.020	1.998
61.283	8.357	2.020	2.021
61.333	8.357	2.020	2.020
61.383	8.357	2.020	2.019
61.433	8.357	2.020	2.018
61.484	8.357	2.020	2.020
61.533	8.357	2.020	2.019
61.583	8.357	2.020	2.019
61.634	8.357	2.020	2.018
61.684	8.357	2.020	2.018
61.733	8.357	2.020	2.015
61.784	8.357	2.020	2.015
61.834	8.357	2.020	2.018
61.884	8.357	2.020	2.014
61.934	8.357	2.020	2.018
61.984	8.357	2.020	2.019
62.033	8.357	2.020	2.018
62.084	8.357	2.020	2.018
62.134	8.357	2.020	2.018
62.183	8.357	2.020	2.020
62.233	8.357	2.020	1.998
62.283	8.357	2.020	2.020
62.333	8.357	2.020	2.017
62.383	8.357	2.020	2.018
62.434	8.357	2.020	2.021
62.484	8.357	2.020	2.019
62.534	8.357	2.020	2.020
62.585	8.357	2.020	2.013
62.635	8.357	2.020	2.021
62.685	8.357	2.020	2.018
62.735	8.357	2.020	2.020
62.786	8.357	2.020	2.020
62.836	8.357	2.020	2.020
62.886	8.357	2.020	2.018
62.936	8.357	2.020	2.019
62.986	8.357	2.020	2.019
63.036	8.357	2.020	2.021
63.086	8.357	2.020	2.015
63.136	8.357	2.020	2.021
63.186	8.357	2.020	2.019
63.236	8.357	2.020	2.026
63.286	8.357	2.020	2.018
63.336	8.357	2.020	2.019
63.386	8.357	2.020	2.020
63.437	8.357	2.020	2.022
63.487	8.357	2.020	2.018
63.537	8.357	2.020	2.012
63.588	8.357	2.020	2.005
63.638	8.357	2.020	2.020
63.687	8.357	2.020	2.020
63.738	8.357	2.020	2.013
63.788	8.357	2.020	2.022
63.837	-0.000	2.020	2.019
63.887	0.000	2.020	2.017
63.938	0.000	2.020	2.010
63.988	0.000	2.020	2.016
64.038	0.000	2.020	2.011
64.089	0.000	2.020	2.005
64.139	0.000	2.020	1.998
64.189	0.000	2.020	1.988
64.239	0.000	2.020	1.984
64.290	0.000	2.020	1.977
64.340	0.000	2.020	1.971
64.390	0.000	2.020	1.962
64.440	0.000	2.020	1.971
64.490	0.000	2.020	1.970
64.540	0.000	2.020	1.966
64.590	0.000	2.020	1.956
64.639	0.000	2.020	1.960
64.689	0.000	2.020	1.964
64.740	0.000	2.020	1.953
64.789	0.000	2.020	1.956
64.839	0.000	2.020	1.963
64.890	0.000	2.020	1.953
64.940	0.000	2.020	1.953
64.989	0.000	2.020	1.956
65.040	0.000	2.020	1.964
65.090	0.000	2.020	1.954
65.139	0.000	2.020	1.955
65.190	0.000	2.020	1.957
65.240	0.000	2.020	1.965
65.290	0.000	2.020	1.967
65.340	0.000	2.020	1.956
65.390	0.000	2.020	1.964
65.439	0.000	2.020	1.969
65.489	0.000	2.020	1.969
65.539	0.000	2.020	1.966
65.589	0.000	2.020	1.965
65.639	0.000	2.020	1.958
65.690	0.000	2.020	1.968
65.739	0.000	2.020	1.966
65.789	0.000	2.020	1.963
65.840	0.000	2.020	1.957
65.890	0.000	2.020	1.966
65.939	0.000	2.020	1.966
65.990	0.000	2.020	1.960
66.040	0.000	2.020	1.955
66.090	0.000	2.020	1.968
66.140	0.000	2.020	1.966
66.190	0.000	2.020	1.960
66.240	0.000	2.020	1.969
66.290	0.000	2.020	1.966
66.340	0.000	2.020	1.964
66.390	0.000	2.020	1.961
66.440	0.000	2.020	1.968
66.490	0.000	2.020	1.967
66.540	0.000	2.020	1.963
66.590	0.000	2.020	1.953
66.641	0.000	2.020	1.968
66.690	0.000	2.020	1.966
66.740	0.000	2.020	1.964
66.791	0.000	2.020	1.958
66.841	0.000	2.020	1.967
66.890	0.000	2.020	1.966
66.941	0.000	2.020	1.963
66.991	0.000	2.020	1.966
67.040	0.000	2.020	1.967
67.091	0.000	2.020	1.964
67.141	0.000	2.020	1.960
67.191	0.000	2.020	1.968
67.241	0.000	2.020	1.968
67.291	0.000	2.020	1.965
67.341	0.000	2.020	1.959
67.391	0.000	2.020	1.953
67.442	0.000	2.020	1.958
67.492	0.000	2.020	1.964
67.542	0.000	2.020	1.964
67.593	0.000	2.020	1.969
67.643	0.000	2.020	1.969
67.693	0.000	2.020	1.970
67.743	0.000	2.020	1.970
67.794	0.000	2.020	1.969
67.844	0.000	2.020	1.969
67.894	0.000	2.020	1.970
67.944	0.000	2.020	1.958
67.995	0.000	2.020	1.970
68.045	0.000	2.020	1.969
68.095	0.000	2.020	1.967
68.146	0.000	2.020	1.968
68.196	0.000	2.020	1.968
68.246	0.000	2.020	1.968
68.296	0.000	2.020	1.966
68.347	0.000	2.020	1.968
68.397	0.000	2.020	1.968
68.447	0.000	2.020	1.966
68.497	0.000	2.020	1.968
68.547	0.000	2.020	1.968
68.597	0.000	2.020	1.966
68.647	0.000	2.020	1.968
68.698	0.000	2.020	1.967
68.748	0.000	2.020	1.968
68.798	0.000	2.020	1.968
68.849	0.000	2.020	1.967
68.899	0.000	2.020	1.967
68.949	0.000	2.020	1.966
68.999	0.000	2.020	1.967
69.049	0.000	2.020	1.967
69.099	0.000	2.020	1.967
69.149	0.000	2.020	1.968
69.199	0.000	2.020	1.968
69.248	0.000	2.020	1.967
69.298	0.000	2.020	1.968
69.349	0.000	2.020	1.967
69.399	0.000	2.020	1.970
69.449	0.000	2.020	1.967
69.500	0.000	2.020	1.968
69.550	0.000	2.020	1.968
69.599	0.000	2.020	1.967
69.650	0.000	2.020	1.968
69.700	0.000	2.020	1.967
69.750	0.000	2.020	1.966
69.800	0.000	2.020	1.969
69.851	0.000	2.020	1.964
69.901	0.000	2.020	1.966
69.951	0.000	2.020	1.965
70.001	0.000	2.020	1.969
70.051	0.000	2.020	1.968
70.101	0.000	2.020	1.965
70.151	0.000	2.020	1.968
70.202	0.000	2.020	1.969
70.251	0.000	2.020	1.967
70.301	0.000	2.020	1.965
70.352	0.000	2.020	1.968
70.402	0.000	2.020	1.967
70.451	0.000	2.020	1.965
70.502	0.000	2.020	1.964
70.552	0.000	2.020	1.968
70.601	0.000	2.020	1.965
70.652	0.000	2.020	1.967
70.702	0.000	2.020	1.966
70.752	0.000	2.020	1.967
70.802	0.000	2.020	1.969
70.852	0.000	2.020	1.967
70.902	0.000	2.020	1.966
70.952	0.000	2.020	1.969
71.003	0.000	2.020	1.970
71.052	0.000	2.020	1.968
71.102	0.000	2.020	1.969
71.153	0.000	2.020	1.968
71.203	0.000	2.020	1.967
71.253	0.000	2.020	1.962
71.303	0.000	2.020	1.972
71.353	0.000	2.020	1.968
71.403	0.000	2.020	1.966
71.453	0.000	2.020	1.969
71.503	0.000	2.020	1.969
71.552	0.000	2.020	1.966
71.603	0.000	2.020	1.968
71.653	0.000	2.020	1.970
71.703	0.000	2.020	1.967
71.753	0.000	2.020	1.968
71.804	0.000	2.020	1.968
71.854	0.000	2.020	1.967
71.904	0.000	2.020	1.968
71.955	0.000	2.020	1.969
72.005	0.000	2.020	1.968
72.055	0.000	2.020	1.968
72.105	0.000	2.020	1.967
72.156	0.000	2.020	1.968
72.206	0.000	2.020	1.966
72.256	0.000	2.020	1.967
72.306	0.000	2.020	1.968
72.356	0.000	2.020	1.967
72.406	0.000	2.020	1.967
72.456	0.000	2.020	1.967
72.507	0.000	2.020	1.968
72.557	0.000	2.020	1.967
72.606	0.000	2.020	1.967
72.657	0.000	2.020	1.969
72.707	0.000	2.020	1.969
72.756	0.000	2.020	1.967
72.806	0.000	2.020	1.968
72.855	0.000	2.020	1.965
72.906	0.000	2.020	1.967
72.956	0.000	2.020	1.967
73.005	0.000	2.020	1.969
73.055	0.000	2.020	1.946
73.104	0.000	2.020	1.965
73.154	0.000	2.020	1.967
73.204	0.000	2.020	1.967
73.253	0.000	2.020	1.966
73.303	0.000	2.020	1.970
73.353	0.000	2.020	1.968
73.403	0.000	2.020	1.969
73.453	0.000	2.020	1.967
73.503	0.000	2.020	1.968
73.553	0.000	2.020	1.968
73.603	0.000	2.020	1.967
73.654	0.000	2.020	1.969
73.703	0.000	2.020	1.967
73.753	0.000	2.020	1.966
73.804	0.054	2.020	1.969
73.853	0.051	2.020	1.967
73.903	0.053	2.020	1.968
73.954	0.052	2.020	1.968
74.004	0.052	2.020	1.968
74.053	0.105	2.020	1.966
74.104	0.108	2.020	1.968
74.154	0.104	2.020	1.968
74.203	0.104	2.020	1.966
74.254	0.109	2.020	1.968
74.304	0.103	2.020	1.967
74.354	0.105	2.020	1.967
74.404	0.105	2.020	1.968
74.455	0.104	2.020	1.969
74.504	0.102	2.020	1.968
74.554	0.104	2.020	1.968
74.604	0.103	2.020	1.969
74.653	0.102	2.020	1.968
74.704	0.104	2.020	1.968
74.754	0.104	2.020	1.971
74.803	0.098	2.020	1.967
74.854	0.106	2.020	1.966
74.904	0.108	2.020	1.970
74.953	0.100	2.020	1.967
75.004	0.105	2.020	1.966
75.054	0.107	2.020	1.967
75.103	0.105	2.020	1.966
75.153	0.107	2.020	1.969
75.204	0.103	2.020	1.970
75.254	0.100	2.020	1.970
75.304	0.150	2.020	1.969
75.355	0.152	2.020	1.969
75.405	0.154	2.020	1.969
75.454	0.153	2.020	1.967
75.505	0.159	2.020	1.968
75.555	0.156	2.020	1.969
75.605	0.153	2.020	1.970
75.655	0.150	2.020	1.967
75.706	0.158	2.020	1.969
75.756	0.152	2.020	1.968
75.806	0.155	2.020	1.967
75.856	0.158	2.020	1.968
75.906	0.155	2.020	1.966
75.956	0.163	2.020	1.968
76.006	0.156	2.020	1.968
76.056	0.156	2.020	1.968
76.106	0.156	2.020	1.967
76.156	0.158	2.020	1.968
76.207	0.157	2.020	1.963
76.257	0.170	2.020	1.970
76.307	0.150	2.020	1.967
76.357	0.160	2.020	1.969
76.408	0.153	2.020	1.969
76.457	0.152	2.020	1.966
76.508	0.161	2.020	1.969
76.558	0.154	2.020	1.969
76.608	0.154	2.020	1.966
76.657	0.162	2.020	1.970
76.707	0.199	2.020	1.969
76.757	0.206	2.020	1.968
76.807	0.210	2.020	1.969
76.858	0.206	2.020	1.968
76.908	0.207	2.020	1.969
76.958	0.203	2.020	1.968
77.009	0.208	2.020	1.969
77.058	0.203	2.020	1.967
77.107	0.212	2.020	1.968
77.158	0.210	2.020	1.970
77.208	0.200	2.020	1.968
77.257	0.207	2.020	1.966
77.308	0.215	2.020	1.969
77.358	0.203	2.020	1.963
77.407	0.229	2.020	1.969
77.458	0.204	2.020	1.970
77.508	0.202	2.020	1.969
77.558	0.204	2.020	1.967
77.608	0.212	2.020	1.968
77.659	0.208	2.020	1.969
77.708	0.203	2.020	1.968
77.758	0.259	2.020	1.969
77.809	0.254	2.020	1.969
77.858	0.255	2.020	1.969
77.908	0.257	2.020	1.969
77.959	0.257	2.020	1.968
78.008	0.259	2.020	1.970
78.058	0.252	2.020	1.965
78.109	0.275	2.020	1.969
78.159	0.257	2.020	1.970
78.209	0.252	2.020	1.968
78.259	0.259	2.020	1.969
78.309	0.254	2.020	1.969
78.359	0.257	2.020	1.967
78.409	0.264	2.020	1.970
78.459	0.250	2.020	1.969
78.509	0.257	2.020	1.968
78.559	0.262	2.020	1.969
78.610	0.255	2.020	1.969
78.659	0.257	2.020	1.968
78.709	0.260	2.020	1.965
78.760	0.277	2.020	1.968
78.810	0.260	2.020	1.969
78.859	0.257	2.020	1.967
78.910	0.267	2.020	1.970
78.959	0.250	2.020	1.968
79.009	0.262	2.020	1.969
79.059	0.255	2.020	1.969
79.108	0.255	2.020	1.967
79.158	0.265	2.020	1.968
79.208	0.259	2.020	1.971
79.257	0.244	2.020	1.966
79.308	0.268	2.020	1.968
79.358	0.259	2.020	1.969
79.407	0.254	2.020	1.967
79.458	0.267	2.020	1.970
79.508	0.250	2.020	1.968
79.558	0.262	2.020	1.969
79.608	0.306	2.020	1.969
79.659	0.308	2.020	1.970
79.708	0.299	2.020	1.968
79.758	0.310	2.020	1.969
79.809	0.308	2.020	1.969
79.859	0.305	2.020	1.969
79.909	0.308	2.020	1.968
79.959	0.312	2.020	1.967
80.010	0.316	2.020	1.971
80.060	0.346	2.020	1.969
80.110	0.360	2.020	1.969
80.160	0.358	2.020	1.969
80.210	0.358	2.020	1.968
80.260	0.364	2.020	1.968
80.310	0.367	2.020	1.970
80.361	0.351	2.020	1.968
80.410	0.364	2.020	1.968
80.461	0.367	2.020	1.969
80.511	0.358	2.020	1.965
80.561	0.437	2.020	1.969
80.611	0.411	2.020	1.968
80.661	0.414	2.020	1.970
80.710	0.398	2.020	1.967
80.761	0.427	2.020	1.967
80.811	0.427	2.020	1.968
80.861	0.416	2.020	1.968
80.911	0.419	2.020	1.967
80.962	0.422	2.020	1.969
81.012	0.411	2.020	1.969
81.062	0.409	2.020	1.966
81.112	0.432	2.020	1.968
81.163	0.416	2.020	1.968
81.212	0.416	2.020	1.967
81.262	0.424	2.020	1.967
81.312	0.422	2.020	1.969
81.361	0.406	2.020	1.967
81.411	0.477	2.020	1.968
81.462	0.471	2.020	1.969
81.512	0.457	2.020	1.969
81.562	0.457	2.020	1.968
81.613	0.471	2.020	1.966
81.663	0.483	2.020	1.969
81.713	0.460	2.020	1.966
81.763	0.483	2.020	1.968
81.814	0.468	2.020	1.968
81.864	0.466	2.020	1.969
81.914	0.463	2.020	1.967
81.965	0.474	2.020	1.967
82.014	0.480	2.020	1.968
82.064	0.521	2.020	1.969
82.114	0.514	2.020	1.967
82.165	0.527	2.020	1.970
82.214	0.501	2.020	1.967
82.264	0.530	2.020	1.968
82.315	0.521	2.020	1.967
82.365	0.527	2.020	1.970
82.415	0.504	2.020	1.965
82.465	0.547	2.020	1.968
82.515	0.521	2.020	1.969
82.565	0.511	2.020	1.969
82.616	0.511	2.020	1.969
82.666	0.514	2.020	1.967
82.715	0.530	2.020	1.969
82.766	0.508	2.020	1.970
82.815	0.504	2.020	1.970
82.865	0.555	2.020	1.968
82.916	0.573	2.020	1.969
82.966	0.562	2.020	1.970
83.015	0.551	2.020	1.967
83.065	0.580	2.020	1.969
83.116	0.558	2.020	1.969
83.166	0.558	2.020	1.969
83.216	0.562	2.020	1.969
83.266	0.558	2.020	1.970
83.315	0.551	2.020	1.969
83.365	0.565	2.020	1.967
83.415	0.580	2.020	1.968
83.465	0.569	2.020	1.967
83.515	0.583	2.020	1.968
83.565	0.573	2.020	1.970
83.615	0.555	2.020	1.967
83.665	0.580	2.020	1.969
83.715	0.562	2.020	1.969
83.764	0.565	2.020	1.968
83.814	0.576	2.020	1.968
83.865	0.576	2.020	1.967
83.914	0.580	2.020	1.965
83.964	0.605	2.020	1.964
84.015	0.668	2.020	1.969
84.064	0.613	2.020	1.967
84.114	0.640	2.020	1.969
84.164	0.613	2.020	1.968
84.214	0.621	2.020	1.966
84.264	0.644	2.020	1.968
84.314	0.621	2.020	1.967
84.364	0.636	2.020	1.968
84.414	0.621	2.020	1.968
84.464	0.625	2.020	1.968
84.514	0.621	2.020	1.967
84.564	0.640	2.020	1.969
84.615	0.668	2.020	1.968
84.664	0.681	2.020	1.968
84.714	0.677	2.020	1.968
84.765	0.681	2.020	1.968
84.814	0.672	2.020	1.967
84.864	0.685	2.020	1.966
84.915	0.698	2.020	1.969
84.965	0.660	2.020	1.969
85.015	0.668	2.020	1.968
85.065	0.672	2.020	1.968
85.115	0.672	2.020	1.969
85.165	0.711	2.020	1.969
85.215	0.720	2.020	1.969
85.266	0.720	2.020	1.970
85.316	0.701	2.020	1.971
85.366	0.688	2.020	1.969
85.416	0.720	2.020	1.968
85.467	0.724	2.020	1.970
85.517	0.697	2.020	1.970
85.567	0.701	2.020	1.966
85.618	0.752	2.020	1.971
85.668	0.742	2.020	1.969
85.718	0.766	2.020	1.967
85.768	0.800	2.020	1.969
85.819	0.766	2.020	1.970
85.869	0.751	2.020	1.967
85.919	0.791	2.020	1.969
85.969	0.766	2.020	1.968
86.019	0.781	2.020	1.969
86.069	0.761	2.020	1.969
86.119	0.771	2.020	1.968
86.170	0.776	2.020	1.974
86.219	0.729	2.020	1.968
86.270	0.828	2.020	1.963
86.320	0.916	2.020	1.970
86.370	0.796	2.020	1.969
86.420	0.812	2.020	1.968
86.471	0.833	2.020	1.969
86.521	0.812	2.020	1.968
86.571	0.828	2.020	1.968
86.621	0.838	2.020	1.968
86.672	0.879	2.020	1.968
86.721	0.879	2.020	1.968
86.771	0.879	2.020	1.969
86.822	0.868	2.020	1.969
86.871	0.868	2.020	1.970
