Time (s)	Motor Command (V)	Desired Position  (V)	Actual Position (V)
50.030	7.400	2.066	2.029
50.080	7.400	2.066	2.032
50.130	7.400	2.067	2.032
50.180	7.400	2.067	2.032
50.230	7.400	2.067	2.030
50.279	7.400	2.068	2.030
50.329	7.400	2.068	2.009
50.379	7.400	2.068	2.033
50.429	7.400	2.068	2.031
50.479	7.400	2.069	2.030
50.529	7.400	2.069	2.031
50.578	7.400	2.069	2.030
50.629	7.400	2.069	2.028
50.679	7.400	2.069	2.031
50.728	7.400	2.070	2.030
50.778	7.400	2.070	2.031
50.829	7.400	2.070	2.030
50.878	7.400	2.070	2.031
50.928	7.400	2.070	2.030
50.978	7.400	2.070	2.031
51.027	7.400	2.070	2.031
51.077	7.400	2.070	2.030
51.126	7.400	2.070	2.028
51.176	7.400	2.070	2.032
51.227	7.400	2.070	2.030
51.277	7.400	2.070	2.030
51.327	7.400	2.070	2.030
51.377	7.400	2.070	2.031
51.427	7.400	2.069	2.031
51.476	7.400	2.069	2.026
51.527	7.400	2.069	2.031
51.576	7.400	2.069	2.029
51.626	7.400	2.069	2.030
51.677	7.400	2.068	2.030
51.726	7.400	2.068	2.029
51.775	7.400	2.068	2.030
51.825	7.400	2.068	2.030
51.874	7.400	2.067	2.030
51.924	7.400	2.067	2.022
51.973	7.400	2.067	2.028
52.024	7.400	2.066	2.029
52.074	7.400	2.066	2.030
52.123	7.400	2.065	2.029
52.173	7.400	2.065	2.028
52.224	7.400	2.065	2.030
52.273	7.400	2.064	2.027
52.323	7.400	2.064	2.028
52.373	7.400	2.063	2.032
52.422	7.400	2.063	2.029
52.472	7.400	2.062	2.021
52.521	7.400	2.062	2.027
52.571	7.400	2.061	2.022
52.621	7.400	2.060	2.013
52.671	7.400	2.060	2.025
52.721	7.400	2.059	2.026
52.771	7.400	2.059	2.022
52.821	7.400	2.058	2.027
52.870	7.400	2.057	2.027
52.920	7.400	2.057	2.024
52.970	7.400	2.056	2.024
53.020	7.400	2.055	2.025
53.070	7.400	2.055	2.023
53.120	7.400	2.054	2.023
53.171	7.400	2.053	2.026
53.221	7.400	2.052	2.027
53.270	7.400	2.052	2.026
53.320	7.400	2.051	2.025
53.370	7.300	2.050	2.026
53.419	7.300	2.049	2.026
53.470	7.300	2.048	2.026
53.520	7.300	2.048	2.027
53.569	7.200	2.047	2.028
53.620	7.200	2.046	2.027
53.670	7.200	2.045	2.026
53.720	7.200	2.044	2.026
53.770	7.200	2.043	2.027
53.821	7.100	2.042	2.027
53.871	7.100	2.041	2.026
53.920	7.100	2.041	2.026
53.971	7.100	2.040	2.026
54.020	7.000	2.039	2.025
54.070	7.000	2.038	2.024
54.121	7.000	2.037	2.023
54.171	7.000	2.036	2.021
54.220	6.900	2.035	2.020
54.271	6.900	2.034	2.020
54.321	6.900	2.033	2.018
54.370	6.800	2.032	2.018
54.421	6.800	2.031	2.017
54.471	6.800	2.030	2.016
54.521	6.800	2.029	2.015
54.571	6.800	2.028	2.014
54.621	6.800	2.027	2.012
54.671	6.800	2.026	2.011
54.721	6.800	2.025	2.010
54.772	6.800	2.024	2.010
54.821	6.800	2.023	2.008
54.871	6.900	2.022	2.006
54.922	6.900	2.021	1.984
54.971	6.900	2.020	2.003
55.021	6.900	2.019	2.004
55.072	7.000	2.018	2.003
55.121	7.000	2.017	2.000
55.170	7.000	2.016	1.998
55.220	7.000	2.015	2.001
55.270	7.100	2.014	1.996
55.320	7.100	2.013	2.002
55.370	7.100	2.012	2.002
55.420	7.200	2.011	2.000
55.470	7.200	2.010	2.001
55.520	7.200	2.009	2.001
55.570	7.200	2.008	2.000
55.620	7.200	2.007	1.995
55.671	7.300	2.006	2.001
55.720	7.300	2.005	2.001
55.770	7.300	2.004	1.994
55.821	7.300	2.003	2.000
55.870	7.300	2.003	2.002
55.920	7.300	2.002	2.002
55.971	7.300	2.001	1.999
56.021	7.300	2.000	2.003
56.071	7.300	1.999	2.001
56.121	7.400	1.998	2.002
56.171	7.400	1.997	2.002
56.221	7.400	1.996	2.001
56.271	7.400	1.995	2.004
56.322	7.400	1.994	2.003
56.372	7.400	1.994	2.004
56.422	7.400	1.993	2.005
56.472	7.400	1.992	2.004
56.522	7.400	1.991	2.004
56.572	7.400	1.990	2.004
56.622	7.400	1.989	2.005
56.672	7.400	1.989	2.004
56.721	7.400	1.988	2.004
56.772	7.400	1.987	1.995
56.822	7.300	1.986	2.005
56.871	7.300	1.986	2.004
56.922	7.300	1.985	2.004
56.972	7.300	1.984	2.003
57.022	7.300	1.984	2.003
57.072	7.300	1.983	2.003
57.123	7.300	1.982	2.004
57.172	7.300	1.982	2.004
57.222	7.300	1.981	2.004
57.273	7.300	1.980	2.005
57.323	7.300	1.980	2.005
57.373	7.300	1.979	2.002
57.423	7.300	1.979	2.002
57.473	7.300	1.978	2.006
57.523	7.300	1.977	2.002
57.574	7.300	1.977	2.002
57.624	7.300	1.976	2.004
57.673	7.300	1.976	2.002
57.723	7.300	1.975	1.996
57.774	7.200	1.975	2.006
57.824	7.200	1.975	2.003
57.874	7.200	1.974	2.003
57.924	7.200	1.974	2.003
57.974	7.200	1.973	2.003
58.023	7.200	1.973	2.004
58.073	7.200	1.973	2.005
58.123	7.200	1.972	2.004
58.173	7.200	1.972	2.003
58.223	7.200	1.972	2.004
58.273	7.200	1.972	2.003
58.323	7.200	1.971	2.005
58.373	7.200	1.971	2.004
58.422	7.200	1.971	2.005
58.472	7.200	1.971	2.004
58.522	7.100	1.971	2.005
58.572	7.100	1.970	2.004
58.622	7.100	1.970	2.003
58.673	7.100	1.970	2.004
58.723	7.100	1.970	2.004
58.773	7.100	1.970	2.001
58.824	7.100	1.970	2.001
58.874	7.100	1.970	2.003
58.923	7.100	1.970	2.001
58.973	7.100	1.970	2.002
59.024	7.100	1.970	2.003
59.073	7.100	1.970	2.003
59.123	7.100	1.970	2.003
59.173	7.100	1.970	2.004
59.223	7.100	1.970	2.002
59.273	7.100	1.971	2.004
59.323	7.100	1.971	2.003
59.373	7.100	1.971	2.001
59.423	7.100	1.971	2.002
59.474	7.100	1.971	2.004
59.523	7.100	1.972	2.003
59.573	7.100	1.972	2.001
59.624	7.100	1.972	2.004
59.673	7.100	1.972	2.002
59.723	7.100	1.973	2.002
59.774	7.100	1.973	2.003
59.823	7.100	1.973	2.003
59.873	7.100	1.974	2.002
59.924	7.100	1.974	2.005
59.973	7.100	1.974	2.003
60.023	7.100	1.975	2.005
60.074	7.100	1.975	2.004
60.123	7.100	1.976	2.002
60.173	7.100	1.976	2.002
60.224	7.100	1.977	2.003
60.273	7.100	1.977	2.003
60.323	7.100	1.978	2.002
60.374	7.100	1.978	2.001
60.423	7.100	1.979	2.003
60.472	7.100	1.980	2.004
60.522	7.100	1.980	2.003
60.571	7.100	1.981	2.003
60.622	7.100	1.981	2.003
60.672	7.100	1.982	2.002
60.721	7.100	1.983	2.004
60.772	7.100	1.983	2.000
60.821	7.100	1.984	2.002
60.870	7.100	1.985	2.003
60.921	7.100	1.985	2.003
60.970	7.100	1.986	2.003
61.020	7.100	1.987	2.002
61.070	7.100	1.988	2.003
61.119	7.100	1.988	2.002
61.169	7.100	1.989	2.002
61.218	7.100	1.990	2.003
61.268	7.100	1.991	2.002
61.318	7.100	1.992	2.003
61.367	7.100	1.992	2.001
61.417	7.200	1.993	2.004
61.467	7.200	1.994	2.003
61.516	7.200	1.995	2.002
61.566	7.200	1.996	2.003
61.616	7.200	1.997	2.003
61.666	7.300	1.998	2.005
61.716	7.300	1.998	2.004
61.766	7.300	1.999	2.004
61.816	7.300	2.000	2.003
61.867	7.300	2.001	2.005
61.916	7.300	2.002	2.004
61.966	7.400	2.003	2.003
62.017	7.400	2.004	2.003
62.067	7.400	2.005	2.008
62.117	7.400	2.006	2.002
62.167	7.400	2.007	2.001
62.218	7.400	2.008	2.003
62.268	7.400	2.009	2.003
62.317	7.400	2.010	2.003
62.367	7.500	2.011	2.004
62.417	7.500	2.012	2.004
62.467	7.500	2.013	2.003
62.518	7.500	2.014	2.005
62.567	7.500	2.015	2.005
62.616	7.600	2.016	2.006
62.667	7.600	2.017	2.007
62.716	7.600	2.018	2.004
62.766	7.600	2.019	1.995
62.815	7.700	2.020	2.001
62.865	7.700	2.021	2.004
62.916	7.700	2.022	2.005
62.966	7.700	2.023	1.994
63.015	7.800	2.024	1.999
63.066	7.800	2.025	2.003
63.116	7.800	2.026	1.992
63.165	7.800	2.027	1.999
63.216	7.900	2.028	1.999
63.266	7.900	2.029	2.006
63.316	7.900	2.030	2.004
63.366	7.900	2.031	2.006
63.416	7.900	2.032	2.008
63.466	7.900	2.033	2.010
63.516	7.900	2.034	2.014
63.567	7.900	2.034	2.011
63.616	7.900	2.035	2.011
63.666	7.900	2.036	2.013
63.717	7.900	2.037	2.007
63.766	7.900	2.038	2.018
63.817	7.900	2.039	2.014
63.867	7.900	2.040	2.016
63.918	7.900	2.041	2.015
63.968	7.900	2.042	2.018
64.017	7.900	2.043	2.018
64.068	7.900	2.044	2.017
64.117	7.900	2.045	2.016
64.167	7.900	2.045	2.016
64.218	7.900	2.046	2.016
64.267	7.900	2.047	2.017
64.317	7.900	2.048	2.018
64.368	7.900	2.049	2.013
64.417	7.900	2.050	2.018
64.467	7.900	2.050	2.016
64.518	7.900	2.051	2.013
64.567	7.900	2.052	2.015
64.617	7.900	2.053	2.015
64.668	7.900	2.054	2.007
64.717	8.000	2.054	2.013
64.767	8.000	2.055	2.015
64.818	8.000	2.056	2.018
64.868	8.000	2.056	2.011
64.917	8.000	2.057	2.015
64.968	8.000	2.058	2.014
65.018	8.000	2.058	2.010
65.067	8.000	2.059	2.012
65.117	8.000	2.060	2.015
65.167	8.000	2.060	2.012
65.217	8.100	2.061	2.006
65.267	8.200	2.061	2.016
65.317	8.400	2.062	2.013
65.367	8.400	2.062	2.008
65.417	8.400	2.063	2.018
65.467	8.400	2.063	2.015
65.517	8.400	2.064	2.015
65.567	8.400	2.064	2.018
65.617	8.400	2.065	2.019
65.666	8.400	2.065	2.021
65.717	8.500	2.066	2.021
65.767	8.500	2.066	2.023
65.816	8.500	2.066	2.026
65.867	8.500	2.067	2.028
65.917	8.500	2.067	2.030
65.967	8.500	2.068	2.031
66.017	8.500	2.068	2.032
66.067	8.500	2.068	2.037
66.116	8.500	2.068	2.041
66.166	8.500	2.069	2.041
66.216	8.400	2.069	2.045
66.266	8.400	2.069	2.048
66.316	8.400	2.069	2.048
66.366	8.400	2.069	2.052
66.416	8.300	2.070	2.051
66.466	8.300	2.070	2.053
66.517	8.300	2.070	2.046
66.567	8.300	2.070	2.049
66.616	8.200	2.070	2.051
66.667	8.200	2.070	2.054
66.716	8.200	2.070	2.052
66.766	8.200	2.070	2.050
66.817	8.200	2.070	2.053
66.867	8.200	2.070	2.052
66.917	8.200	2.070	2.051
66.967	8.200	2.070	2.055
67.017	8.200	2.070	2.051
67.067	8.200	2.070	2.051
67.117	8.200	2.069	2.052
67.168	8.200	2.069	2.052
67.217	8.200	2.069	2.051
67.267	8.200	2.069	2.053
67.317	8.200	2.069	2.052
67.367	8.200	2.069	2.050
67.417	8.200	2.068	2.051
67.468	8.200	2.068	2.053
67.517	8.200	2.068	2.051
67.567	8.200	2.067	2.052
67.618	8.200	2.067	2.053
67.667	8.200	2.067	2.052
67.717	8.200	2.066	2.053
67.766	8.200	2.066	2.053
67.816	8.200	2.066	2.053
67.867	8.200	2.065	2.053
67.917	8.200	2.065	2.052
67.967	8.200	2.064	2.051
68.017	8.100	2.064	2.050
68.067	8.100	2.063	2.052
68.117	8.100	2.063	2.052
68.167	8.100	2.062	2.053
68.217	8.000	2.062	2.053
68.266	8.000	2.061	2.052
68.316	8.000	2.061	2.049
68.367	8.000	2.060	2.053
68.417	7.900	2.059	2.052
68.467	7.900	2.059	2.048
68.518	7.900	2.058	2.051
68.568	7.900	2.057	2.051
68.617	7.900	2.057	2.052
68.667	7.900	2.056	2.040
68.717	7.900	2.055	2.052
68.767	7.900	2.055	2.050
68.818	7.900	2.054	2.052
68.867	7.900	2.053	2.053
68.917	7.900	2.052	2.050
68.967	7.900	2.052	2.053
69.017	7.900	2.051	2.052
69.067	7.900	2.050	2.050
69.117	7.900	2.049	2.052
69.168	7.900	2.049	2.051
69.218	7.900	2.048	2.049
69.267	7.900	2.047	2.052
69.318	7.800	2.046	2.051
69.368	7.800	2.045	2.053
69.418	7.800	2.044	2.051
69.468	7.800	2.043	2.051
69.518	7.700	2.043	2.052
69.568	7.700	2.042	2.050
69.618	7.700	2.041	2.049
69.668	7.700	2.040	2.051
69.718	7.600	2.039	2.050
69.768	7.600	2.038	2.052
69.818	7.600	2.037	2.050
69.867	7.500	2.036	2.051
69.917	7.500	2.035	2.049
69.967	7.500	2.034	2.049
70.017	7.500	2.033	2.047
70.068	7.500	2.032	2.045
70.118	7.500	2.031	2.048
70.167	7.500	2.030	2.045
70.218	7.500	2.029	2.046
70.268	7.500	2.028	2.048
70.317	7.400	2.027	2.044
70.368	7.400	2.026	2.046
70.418	7.400	2.025	2.047
70.467	7.400	2.024	2.041
70.518	7.300	2.023	2.042
70.568	7.300	2.022	2.046
70.618	7.300	2.021	2.044
70.668	7.300	2.020	2.045
70.719	7.300	2.019	2.042
70.768	7.300	2.018	2.044
70.818	7.300	2.017	2.041
70.869	7.300	2.016	2.041
70.918	7.300	2.015	2.040
70.968	7.300	2.014	2.038
71.019	7.200	2.013	2.036
71.069	7.000	2.012	2.035
71.119	6.900	2.011	2.031
71.169	6.700	2.010	2.033
71.219	6.500	2.009	2.029
71.268	6.400	2.008	2.030
71.318	6.300	2.007	2.030
71.368	6.100	2.007	2.029
71.417	6.000	2.006	2.026
71.467	6.000	2.005	2.025
71.517	6.000	2.004	2.019
71.567	6.000	2.003	2.012
71.618	6.000	2.002	2.014
71.668	6.000	2.001	2.008
71.718	5.900	2.000	2.003
71.768	5.900	1.999	2.001
71.819	5.900	1.998	1.995
71.868	5.900	1.997	1.992
71.918	5.900	1.996	1.987
71.969	5.900	1.995	1.988
72.018	5.900	1.995	1.982
72.068	5.900	1.994	1.977
72.119	6.000	1.993	1.966
72.169	6.000	1.992	1.977
72.219	6.000	1.991	1.975
72.269	6.000	1.990	1.975
72.319	6.000	1.990	1.973
72.369	6.000	1.989	1.972
72.419	6.000	1.988	1.972
72.469	6.000	1.987	1.970
72.518	6.000	1.987	1.967
72.569	6.000	1.986	1.972
72.618	6.000	1.985	1.971
72.668	6.200	1.984	1.971
72.719	6.300	1.984	1.971
72.768	6.500	1.983	1.971
72.818	6.600	1.982	1.968
72.869	6.800	1.982	1.970
72.919	7.000	1.981	1.970
72.968	7.100	1.980	1.966
73.019	7.100	1.980	1.970
73.069	7.100	1.979	1.970
73.119	7.100	1.979	1.970
73.169	7.100	1.978	1.971
73.219	7.100	1.978	1.971
73.269	7.100	1.977	1.968
73.318	7.100	1.977	1.970
73.368	7.100	1.976	1.973
73.418	7.100	1.976	1.970
73.468	7.100	1.975	1.973
73.518	7.100	1.975	1.971
73.568	7.100	1.974	1.972
73.618	7.100	1.974	1.972
73.667	7.100	1.974	1.972
73.717	7.100	1.973	1.973
73.767	7.100	1.973	1.973
73.816	7.100	1.973	1.973
73.866	7.100	1.972	1.973
73.917	7.100	1.972	1.973
73.966	7.100	1.972	1.971
74.016	7.100	1.971	1.975
74.067	7.100	1.971	1.974
74.116	7.100	1.971	1.972
74.166	7.100	1.971	1.971
74.217	7.100	1.971	1.973
74.267	7.100	1.970	1.973
74.316	7.100	1.970	1.974
74.366	7.100	1.970	1.974
74.415	7.100	1.970	1.976
74.465	7.100	1.970	1.974
74.515	7.100	1.970	1.972
74.564	7.100	1.970	1.974
74.615	7.100	1.970	1.972
74.665	7.100	1.970	1.973
74.715	7.100	1.970	1.974
74.765	7.100	1.970	1.973
74.814	7.100	1.970	1.974
74.864	7.100	1.970	1.973
74.915	7.100	1.970	1.973
74.965	7.100	1.970	1.974
75.014	7.100	1.971	1.974
75.065	7.100	1.971	1.975
75.114	7.100	1.971	1.973
75.163	7.100	1.971	1.973
75.213	7.200	1.971	1.975
75.262	7.200	1.972	1.974
75.313	7.200	1.972	1.973
75.363	7.200	1.972	1.975
75.413	7.200	1.973	1.974
75.463	7.200	1.973	1.973
75.514	7.200	1.973	1.974
75.564	7.200	1.974	1.974
75.614	7.200	1.974	1.974
75.664	7.200	1.974	1.975
75.714	7.200	1.975	1.974
75.764	7.300	1.975	1.974
75.814	7.300	1.976	1.972
75.864	7.300	1.976	1.975
75.914	7.300	1.977	1.973
75.964	7.400	1.977	1.977
76.013	7.400	1.978	1.976
76.063	7.400	1.978	1.973
76.114	7.400	1.979	1.975
76.164	7.400	1.979	1.976
76.213	7.400	1.980	1.974
76.264	7.400	1.981	1.974
76.314	7.400	1.981	1.976
76.363	7.400	1.982	1.974
76.414	7.400	1.982	1.973
76.464	7.600	1.983	1.976
76.513	7.700	1.984	1.968
76.563	7.800	1.984	1.973
76.613	7.800	1.985	1.963
76.662	7.800	1.986	1.969
76.713	7.900	1.987	1.973
76.762	7.900	1.987	1.967
76.812	7.900	1.988	1.975
76.862	7.900	1.989	1.976
76.912	7.900	1.990	1.975
76.962	7.900	1.990	1.974
77.013	7.900	1.991	1.979
77.062	7.900	1.992	1.980
77.112	7.900	1.993	1.978
77.163	7.900	1.994	1.972
77.213	8.100	1.995	1.984
77.262	8.200	1.996	1.985
77.313	8.200	1.996	1.983
77.363	8.200	1.997	1.991
77.412	8.200	1.998	1.992
77.463	8.300	1.999	1.994
77.513	8.300	2.000	1.990
77.563	8.300	2.001	1.995
77.613	8.300	2.002	1.993
77.664	8.300	2.003	2.002
77.714	8.300	2.004	2.009
77.764	8.300	2.005	2.012
77.814	8.300	2.006	2.005
77.864	8.300	2.007	2.012
77.913	8.300	2.008	2.006
77.964	8.300	2.009	2.007
78.014	8.300	2.010	2.015
78.063	8.200	2.011	2.008
78.114	8.200	2.012	2.004
78.164	8.200	2.013	2.008
78.213	8.200	2.013	2.014
78.263	8.200	2.014	2.014
78.313	8.200	2.015	2.002
78.364	8.200	2.016	2.010
78.414	8.200	2.017	2.009
78.464	8.200	2.018	2.016
78.513	8.200	2.019	2.015
78.563	8.200	2.020	2.016
78.613	8.200	2.021	2.016
78.663	8.200	2.022	2.014
78.713	8.200	2.023	2.017
78.763	8.200	2.024	2.015
78.812	8.200	2.025	2.015
78.863	8.200	2.026	2.016
78.913	8.200	2.027	2.018
78.962	8.100	2.028	2.017
79.012	8.100	2.029	2.016
79.062	8.100	2.030	2.016
79.111	8.100	2.031	2.014
79.162	8.100	2.032	2.019
79.211	8.100	2.033	2.015
79.262	8.100	2.034	2.018
79.312	8.100	2.035	2.018
79.361	8.100	2.036	2.017
79.411	8.100	2.037	2.013
79.461	8.100	2.038	2.017
79.511	8.100	2.039	2.016
79.561	8.100	2.040	2.018
79.612	8.100	2.041	2.016
79.661	8.100	2.042	2.016
79.711	8.100	2.043	2.015
79.762	8.100	2.043	2.017
79.811	8.100	2.044	2.018
79.861	8.200	2.045	2.015
79.912	8.200	2.046	2.017
79.962	8.200	2.047	2.018
80.012	8.200	2.048	2.018
80.062	8.200	2.049	2.012
80.112	8.300	2.049	2.018
80.162	8.300	2.050	2.016
80.212	8.300	2.051	2.016
80.262	8.300	2.052	2.017
80.312	8.300	2.053	2.017
80.362	8.300	2.053	2.018
80.412	8.300	2.054	2.019
80.462	8.300	2.055	2.017
80.512	8.300	2.055	2.018
80.563	8.300	2.056	2.009
80.612	8.400	2.057	2.018
80.662	8.500	2.058	2.018
80.713	8.700	2.058	2.017
80.763	8.800	2.059	2.018
80.812	9.000	2.059	2.018
80.862	9.100	2.060	2.016
80.912	9.300	2.061	2.018
80.962	9.500	2.061	2.014
81.013	9.600	2.062	2.017
81.063	9.800	2.062	2.019
81.113	9.900	2.063	2.019
81.163	10.000	2.063	2.020
81.214	10.000	2.064	2.019
81.263	10.000	2.064	2.022
81.313	10.000	2.065	2.022
81.364	10.000	2.065	2.024
81.414	10.000	2.066	2.026
81.464	10.000	2.066	2.029
81.514	10.000	2.066	2.032
81.565	10.000	2.067	2.034
81.615	10.000	2.067	2.035
81.664	10.000	2.067	2.038
81.715	10.000	2.068	2.041
81.764	10.000	2.068	2.039
81.814	10.000	2.068	2.042
81.864	10.000	2.069	2.046
81.913	10.000	2.069	2.045
81.964	10.000	2.069	2.046
82.014	10.000	2.069	2.047
82.064	10.000	2.069	2.048
82.114	10.000	2.070	2.048
82.165	10.000	2.070	2.047
82.214	10.000	2.070	2.048
82.264	10.000	2.070	2.048
82.315	9.900	2.070	2.048
82.365	9.900	2.070	2.049
82.415	9.900	2.070	2.047
82.465	9.900	2.070	2.046
82.516	9.900	2.070	2.049
82.566	9.900	2.070	2.049
82.616	9.900	2.070	2.049
82.666	9.900	2.070	2.050
82.716	9.900	2.070	2.048
82.766	9.900	2.070	2.049
82.816	9.900	2.070	2.049
82.866	9.900	2.069	2.049
82.916	9.900	2.069	2.050
82.966	9.900	2.069	2.051
83.017	9.900	2.069	2.051
83.066	9.900	2.069	2.048
83.116	9.900	2.068	2.051
83.167	9.900	2.068	2.053
83.217	9.900	2.068	2.051
83.266	9.900	2.067	2.053
83.317	9.900	2.067	2.053
83.366	9.900	2.067	2.055
83.416	9.900	2.066	2.055
83.466	9.900	2.066	2.056
83.516	9.900	2.066	2.056
83.566	9.900	2.065	2.061
83.616	9.900	2.065	2.064
83.666	9.900	2.064	2.065
83.716	9.900	2.064	2.066
83.766	9.900	2.063	2.073
83.816	9.900	2.063	2.074
83.866	9.900	2.062	2.077
83.916	9.900	2.062	2.081
83.966	9.800	2.061	2.084
84.016	9.800	2.061	2.088
84.067	9.800	2.060	2.091
84.117	9.800	2.059	2.093
84.166	9.800	2.059	2.093
84.217	9.800	2.058	2.091
84.267	9.800	2.058	2.093
84.316	9.800	2.057	2.092
84.367	9.800	2.056	2.093
84.417	9.800	2.056	2.093
84.467	9.700	2.055	2.092
84.517	9.500	2.054	2.093
84.567	9.400	2.053	2.094
84.617	9.200	2.053	2.089
84.666	9.100	2.052	2.093
84.717	8.900	2.051	2.094
84.767	8.800	2.050	2.095
84.817	8.600	2.049	2.094
84.867	8.500	2.049	2.095
84.917	8.300	2.048	2.093
84.967	8.200	2.047	2.092
85.018	8.000	2.046	2.094
85.068	7.900	2.045	2.095
85.117	7.700	2.044	2.092
85.168	7.600	2.044	2.094
85.218	7.400	2.043	2.093
85.267	7.200	2.042	2.093
85.317	7.100	2.041	2.093
85.367	7.000	2.040	2.089
85.417	6.800	2.039	2.088
85.467	6.700	2.038	2.078
85.518	6.600	2.037	2.086
85.568	6.600	2.036	2.081
85.617	6.600	2.035	2.077
85.668	6.600	2.034	2.073
85.718	6.600	2.033	2.065
85.768	6.600	2.032	2.054
85.818	6.600	2.031	2.049
85.868	6.600	2.030	2.036
85.917	6.600	2.029	2.025
85.968	6.600	2.028	2.021
86.018	6.600	2.027	2.015
86.068	6.600	2.026	2.009
86.119	6.600	2.025	2.002
86.169	6.600	2.024	1.997
86.219	6.600	2.023	1.994
86.269	6.600	2.022	1.990
86.320	6.600	2.021	1.989
86.369	6.600	2.020	1.985
86.418	6.600	2.020	1.985
86.469	6.600	2.018	1.984
86.518	6.600	2.018	1.979
86.568	6.600	2.017	1.979
86.619	6.600	2.016	1.980
86.668	6.700	2.015	1.979
86.718	6.700	2.014	1.977
86.769	6.700	2.013	1.979
86.819	6.700	2.012	1.979
86.868	6.700	2.011	1.980
86.919	6.700	2.010	1.979
86.969	6.700	2.009	1.980
87.019	6.700	2.008	1.980
87.070	6.700	2.007	1.976
87.120	6.700	2.006	1.982
87.170	6.900	2.005	1.981
87.220	7.000	2.004	1.980
87.271	7.200	2.003	1.980
87.321	7.300	2.002	1.981
87.370	7.500	2.001	1.979
87.420	7.700	2.000	1.977
87.470	7.700	1.999	1.981
87.520	7.700	1.998	1.981
87.571	7.700	1.997	1.980
87.621	7.700	1.996	1.982
87.671	7.700	1.996	1.982
87.721	7.700	1.995	1.982
87.771	7.700	1.994	1.980
87.820	7.700	1.993	1.985
87.870	7.700	1.992	1.988
87.920	7.700	1.991	1.989
87.970	7.700	1.991	1.989
88.020	7.700	1.990	1.988
88.071	7.700	1.989	1.992
88.121	7.700	1.988	1.992
88.171	7.700	1.987	1.992
88.222	7.700	1.987	1.990
88.272	7.600	1.986	1.993
88.321	7.600	1.985	1.993
88.371	7.600	1.984	1.993
88.421	7.600	1.984	1.992
88.470	7.600	1.983	1.993
88.521	7.500	1.982	1.994
88.571	7.500	1.982	1.993
88.621	7.500	1.981	1.992
88.671	7.500	1.980	1.993
88.721	7.500	1.980	1.992
88.770	7.500	1.979	1.993
88.820	7.500	1.979	1.992
88.870	7.500	1.978	1.990
88.919	7.500	1.978	1.992
88.969	7.500	1.977	1.991
89.018	7.400	1.977	1.995
89.069	7.300	1.976	1.992
89.118	7.300	1.976	1.990
89.167	7.300	1.975	1.991
89.218	7.300	1.975	1.992
89.268	7.300	1.974	1.980
89.318	7.200	1.974	1.992
89.369	7.200	1.974	1.990
89.418	7.200	1.973	1.993
89.468	7.200	1.973	1.990
89.519	7.200	1.973	1.991
89.569	7.200	1.972	1.992
89.618	7.200	1.972	1.991
89.669	7.200	1.972	1.992
89.719	7.100	1.971	1.992
89.768	7.100	1.971	1.991
89.818	7.100	1.971	1.991
89.868	7.100	1.971	1.989
89.917	7.000	1.971	1.988
89.967	7.000	1.970	1.989
90.016	7.000	1.970	1.989
90.066	7.000	1.970	1.990
90.116	7.000	1.970	1.990
90.166	7.000	1.970	1.988
90.216	7.000	1.970	1.990
90.266	7.000	1.970	1.990
90.315	7.000	1.970	1.990
90.366	7.000	1.970	1.988
90.415	6.900	1.970	1.989
90.465	6.900	1.970	1.986
90.516	6.900	1.970	1.992
90.565	6.900	1.970	1.989
90.615	6.900	1.970	1.988
90.666	6.900	1.970	1.988
90.716	7.000	1.971	1.989
90.765	7.000	1.971	1.988
90.816	7.000	1.971	1.988
90.866	7.000	1.971	1.989
90.915	7.000	1.971	1.988
90.965	7.000	1.972	1.988
91.015	7.000	1.972	1.989
91.064	7.000	1.972	1.988
91.114	7.000	1.972	1.990
91.163	7.100	1.973	1.986
91.214	7.100	1.973	1.988
91.264	7.100	1.974	1.988
91.314	7.100	1.974	1.987
91.364	7.100	1.974	1.990
91.414	7.200	1.975	1.988
91.464	7.200	1.975	1.989
91.514	7.200	1.976	1.987
91.564	7.200	1.976	1.990
91.613	7.300	1.977	1.989
91.663	7.300	1.977	1.986
91.714	7.300	1.978	1.989
91.764	7.300	1.978	1.988
91.813	7.400	1.979	1.989
91.864	7.400	1.979	1.990
91.913	7.400	1.980	1.989
91.963	7.400	1.980	1.990
92.014	7.500	1.981	1.990
92.064	7.500	1.982	1.991
92.113	7.500	1.982	1.991
92.164	7.600	1.983	1.989
92.214	7.600	1.984	1.993
92.263	7.600	1.984	1.992
92.313	7.600	1.985	1.992
92.363	7.700	1.986	1.992
92.413	7.700	1.987	1.989
92.464	7.700	1.987	1.993
92.513	7.700	1.988	1.994
92.563	7.800	1.989	1.992
92.614	7.800	1.990	1.993
92.663	7.800	1.990	1.996
92.713	7.800	1.991	1.992
92.763	7.900	1.992	1.991
92.813	7.900	1.993	1.995
92.863	7.900	1.994	1.993
92.914	7.900	1.995	1.997
92.964	8.000	1.995	1.992
93.013	8.000	1.996	1.994
93.064	8.000	1.997	1.995
93.114	8.000	1.998	1.994
93.163	8.000	1.999	1.995
93.213	8.000	2.000	1.982
93.263	8.100	2.001	1.992
93.313	8.100	2.002	1.995
93.363	8.100	2.003	1.987
93.413	8.100	2.004	1.995
93.463	8.100	2.005	1.996
93.513	8.100	2.006	1.989
93.563	8.100	2.006	1.997
