Time (s)	Motor Command (V)	Desired Position  (V)	Actual Position (V)
46.060	7.900	2.100	2.040
46.110	7.900	2.100	2.033
46.160	7.900	2.100	2.044
46.210	7.900	2.100	2.041
46.260	7.900	2.100	2.044
46.310	7.900	2.100	2.037
46.360	7.900	2.100	2.041
46.410	7.900	2.100	2.044
46.460	7.900	2.100	2.044
46.509	7.900	2.100	2.043
46.560	7.900	2.100	2.044
46.610	7.900	2.100	2.045
46.659	7.900	2.100	2.043
46.710	7.900	2.100	2.039
46.760	7.900	2.100	2.044
46.809	7.900	2.100	2.044
46.860	7.900	2.100	2.043
46.910	7.900	2.100	2.044
46.959	7.900	2.100	2.042
47.010	7.900	2.100	2.042
47.060	7.900	2.100	2.043
47.109	7.900	2.100	2.033
47.159	7.900	2.100	2.041
47.209	7.900	2.100	2.040
47.259	7.900	2.100	2.041
47.309	7.900	2.100	2.043
47.360	7.900	2.100	2.035
47.409	7.900	2.100	2.039
47.459	7.900	2.100	2.043
47.510	7.900	2.100	2.043
47.560	7.900	2.100	2.039
47.609	7.900	2.100	2.038
47.660	7.900	2.100	2.043
47.710	7.900	2.100	2.034
47.759	7.900	2.100	2.038
47.810	7.900	2.100	2.040
47.860	7.900	2.100	2.035
47.909	7.900	2.100	2.041
47.959	7.900	2.100	2.041
48.008	7.900	2.100	2.042
48.058	7.900	2.100	2.041
48.108	7.900	2.100	2.041
48.157	7.900	2.100	2.042
48.207	7.900	2.100	2.043
48.257	7.900	2.100	2.041
48.307	7.900	2.100	2.042
48.358	7.900	2.100	2.043
48.407	7.900	2.100	2.043
48.457	7.900	2.100	2.041
48.508	7.900	2.100	2.040
48.558	7.900	2.100	2.043
48.607	7.900	2.100	2.042
48.658	7.900	2.100	2.040
48.708	7.900	2.100	2.042
48.757	7.900	2.100	2.040
48.808	7.900	2.100	2.041
48.858	7.900	2.100	2.044
48.907	7.900	2.100	2.038
48.958	7.900	2.100	2.036
49.008	7.900	2.100	2.040
49.058	7.900	2.100	2.039
49.108	7.900	2.100	2.040
49.158	7.900	2.100	2.041
49.207	7.900	2.100	2.040
49.257	7.900	2.100	2.041
49.307	7.900	2.100	2.041
49.357	7.900	2.100	2.041
49.407	7.900	2.100	2.040
49.458	7.900	2.100	2.042
49.507	7.900	2.100	2.041
49.558	7.900	2.100	2.040
49.608	7.900	2.100	2.041
49.658	7.900	2.100	2.039
49.707	7.900	2.100	2.041
49.758	7.900	2.100	2.045
49.808	7.900	2.100	2.041
49.857	7.900	2.100	2.035
49.908	7.900	2.100	2.042
49.958	7.900	2.100	2.041
50.008	7.900	2.100	2.040
50.058	7.900	2.100	2.042
50.108	7.900	2.100	2.042
50.157	7.900	2.100	2.038
50.208	7.900	2.100	2.040
50.258	7.900	2.100	2.040
50.308	7.900	2.100	2.037
50.358	7.900	2.100	2.038
50.408	7.900	2.100	2.042
50.458	7.900	2.000	2.041
50.508	7.900	2.000	2.043
50.559	7.900	2.000	2.043
50.609	7.900	2.000	2.043
50.659	7.900	1.990	2.042
50.709	7.900	1.990	2.042
50.759	7.900	1.990	2.041
50.808	7.900	1.890	2.042
50.858	7.900	1.890	2.043
50.907	7.900	1.890	2.040
50.957	7.900	1.790	2.043
51.007	7.900	1.790	2.042
51.057	7.900	1.790	2.040
51.107	7.900	1.790	2.043
51.158	7.900	1.690	2.042
51.208	7.900	1.690	2.044
51.258	7.900	1.690	2.040
51.308	7.900	1.690	2.044
51.358	7.900	1.690	2.041
51.407	7.900	1.690	2.044
51.458	7.900	1.690	2.043
51.507	7.900	1.690	2.041
51.557	7.900	1.690	2.042
51.608	7.900	1.690	2.042
51.658	7.900	1.690	2.043
51.708	7.900	1.690	2.040
51.758	7.900	1.690	2.043
51.807	7.900	1.790	2.040
51.857	7.900	1.790	2.040
51.907	7.900	1.790	2.043
51.956	7.900	1.790	2.039
52.006	7.900	1.790	2.042
52.056	7.900	1.790	2.041
52.105	7.900	1.790	2.042
52.155	7.900	1.790	2.043
52.204	7.900	1.890	2.041
52.254	7.900	1.890	2.044
52.304	7.900	1.890	2.043
52.353	7.900	1.990	2.043
52.403	7.900	1.990	2.043
52.452	7.900	1.990	2.043
52.502	7.900	1.990	2.031
52.552	7.900	2.090	2.043
52.602	7.900	2.090	2.043
52.652	7.900	2.090	2.044
52.702	7.900	2.090	2.044
52.752	7.900	2.090	2.041
52.802	7.900	2.090	2.042
52.853	7.900	2.090	2.044
52.903	7.900	2.090	2.041
52.952	7.900	2.090	2.041
53.003	7.900	2.190	2.044
53.053	7.900	2.190	2.043
53.103	7.900	2.190	2.044
53.153	7.900	2.190	2.041
53.202	7.900	2.190	2.044
53.252	7.900	2.190	2.042
53.302	7.900	2.190	2.043
53.351	7.900	2.190	2.041
53.401	7.900	2.190	2.043
53.451	7.900	2.190	2.043
53.501	7.900	2.190	2.041
53.551	7.900	2.190	2.044
53.601	7.900	2.190	2.039
53.651	7.900	2.190	2.043
53.701	7.900	2.190	2.042
53.752	7.900	2.190	2.045
53.801	7.900	2.190	2.042
53.851	7.900	2.190	2.042
53.902	7.900	2.190	2.042
53.952	7.900	2.190	2.040
54.001	7.900	2.190	2.045
54.051	7.900	2.190	2.043
54.100	7.900	2.190	2.042
54.151	7.900	2.190	2.043
54.201	7.900	2.190	2.044
54.250	7.900	2.190	2.042
54.301	7.900	2.190	2.044
54.351	7.900	2.190	2.047
54.401	7.900	2.190	2.043
54.451	7.900	2.190	2.043
54.502	7.900	2.190	2.043
54.551	7.900	2.190	2.041
54.600	7.900	2.190	2.041
54.651	7.900	2.190	2.038
54.700	7.900	2.190	2.032
54.750	7.900	2.190	2.034
54.800	7.900	2.190	2.042
54.849	7.900	2.190	2.036
54.900	7.900	2.190	2.028
54.950	7.900	2.190	2.042
54.999	7.900	2.190	2.038
55.050	7.900	2.190	2.032
55.100	7.900	2.190	2.038
55.149	7.900	2.190	2.041
55.200	7.900	2.190	2.038
55.250	7.900	2.190	2.041
55.299	7.900	2.190	2.042
55.349	7.900	2.190	2.042
55.399	7.900	2.190	2.041
55.449	7.900	2.190	2.041
55.499	7.900	2.190	2.041
55.549	7.900	2.190	2.043
55.599	7.900	2.190	2.038
55.649	7.900	2.190	2.042
55.699	7.900	2.190	2.043
55.749	7.900	2.190	2.040
55.799	7.900	2.190	2.042
55.849	7.900	2.190	2.042
55.898	7.900	2.190	2.040
55.948	7.900	2.190	2.042
55.997	7.900	2.190	2.040
56.047	7.900	2.190	2.040
56.098	7.900	2.190	2.042
56.147	7.900	2.190	2.039
56.197	7.900	2.190	2.039
56.248	7.900	2.190	2.040
56.298	7.900	2.190	2.041
56.347	7.900	2.190	2.040
56.398	7.900	2.190	2.040
56.448	7.900	2.190	2.042
56.498	7.900	2.190	2.040
56.548	7.900	2.190	2.041
56.598	7.900	2.190	2.041
56.647	7.900	2.190	2.039
56.698	7.900	2.190	2.041
56.748	7.900	2.190	2.042
56.798	7.900	2.190	2.041
56.848	7.900	2.190	2.040
56.898	7.900	2.190	2.042
56.948	7.900	2.190	2.040
56.998	7.900	2.190	2.038
57.049	7.900	2.190	2.040
57.099	7.900	2.190	2.041
57.149	7.900	2.190	2.041
57.199	7.900	2.190	2.041
57.249	7.900	2.190	2.043
57.298	7.900	2.190	2.041
57.349	7.900	2.180	2.043
57.399	7.900	2.180	2.041
57.448	7.900	2.180	2.041
57.499	7.900	2.180	2.043
57.548	7.900	2.180	2.040
57.597	7.900	2.180	2.039
57.647	7.900	2.180	2.042
57.696	7.900	2.180	2.042
57.746	7.900	2.180	2.043
57.796	7.900	2.180	2.041
57.845	7.900	2.180	2.040
57.896	7.900	2.180	2.041
57.945	7.900	2.170	2.041
57.995	7.900	2.170	2.042
58.045	7.900	2.170	2.043
58.094	7.900	2.170	2.041
58.144	7.900	2.170	2.042
58.193	7.900	2.170	2.040
58.243	7.900	2.170	2.043
58.293	7.900	2.170	2.042
58.343	7.900	2.170	2.041
58.393	7.900	2.170	2.042
58.444	7.900	2.170	2.043
58.494	7.900	2.170	2.043
58.544	7.900	2.170	2.041
58.594	7.900	2.170	2.043
58.644	7.900	2.170	2.041
58.693	7.900	2.170	2.041
58.743	7.900	2.160	2.043
58.793	7.900	2.160	2.041
58.842	7.900	2.160	2.043
58.892	7.900	2.160	2.041
58.941	7.900	2.160	2.039
58.991	7.900	2.160	2.043
59.040	7.900	2.150	2.040
59.090	7.900	2.150	2.043
59.140	7.900	2.150	2.045
59.189	7.900	2.150	2.043
59.240	7.900	2.140	2.041
59.289	7.900	2.140	2.043
59.339	7.900	2.140	2.043
59.389	7.900	2.140	2.043
59.439	7.900	2.130	2.044
59.489	7.900	2.130	2.042
59.540	7.900	2.130	2.042
59.590	7.900	2.120	2.044
59.639	7.900	2.120	2.042
59.690	7.900	2.120	2.043
59.740	7.900	2.110	2.044
59.789	7.900	2.110	2.042
59.840	7.900	2.110	2.043
59.890	7.900	2.110	2.044
59.939	7.900	2.110	2.037
59.989	7.900	2.110	2.036
60.039	7.900	2.100	2.042
60.089	7.900	2.100	2.035
60.139	7.900	2.100	2.041
60.189	7.900	2.100	2.042
60.239	7.900	2.100	2.041
60.289	7.900	2.100	2.037
60.339	7.900	2.100	2.038
60.389	7.900	2.000	2.039
60.439	7.900	2.000	2.042
60.490	7.900	2.000	2.030
60.539	7.900	2.000	2.039
60.589	7.900	2.000	2.040
60.640	7.900	2.000	2.041
60.690	7.900	2.000	2.039
60.739	7.900	1.990	2.036
60.790	7.900	1.990	2.040
60.840	7.900	1.990	2.033
60.889	7.900	1.990	2.039
60.939	7.900	1.990	2.042
60.988	7.900	1.990	2.029
61.038	7.900	1.990	2.040
61.088	7.900	1.990	2.040
61.137	7.900	1.990	2.036
61.187	7.900	1.990	2.042
61.236	7.900	1.990	2.041
61.286	7.900	1.990	2.042
61.336	7.900	1.990	2.041
61.385	7.900	1.990	2.036
61.435	7.900	1.990	2.042
61.484	7.900	2.090	2.041
61.534	7.900	2.090	2.041
61.584	7.900	2.090	2.041
61.634	7.900	2.090	2.039
61.684	7.900	2.090	2.041
61.735	7.900	2.090	2.041
61.784	7.900	2.090	2.039
61.834	7.900	2.090	2.040
61.885	7.900	2.090	2.040
61.934	7.900	2.090	2.040
61.984	7.900	2.090	2.040
62.034	7.900	2.090	2.041
62.083	7.900	2.090	2.040
62.134	7.900	2.090	2.019
62.184	7.900	2.090	2.042
62.233	7.900	2.090	2.041
62.283	7.900	2.190	2.043
62.333	7.900	2.190	2.041
62.382	7.900	2.190	2.041
62.433	7.900	2.190	2.041
62.483	7.900	2.190	2.040
62.533	7.900	2.190	2.040
62.583	7.900	2.190	2.039
62.633	7.900	2.190	2.041
62.683	7.900	2.190	2.040
62.733	7.900	2.190	2.040
62.783	7.900	2.190	2.043
62.833	7.900	2.190	2.042
62.883	7.900	2.190	2.042
62.933	7.900	2.090	2.041
62.982	7.900	2.090	2.040
63.033	7.900	2.090	2.022
63.083	7.900	2.090	2.037
63.132	7.900	2.090	2.039
63.183	7.900	2.090	2.039
63.233	7.900	2.090	2.043
63.282	7.900	2.090	2.041
63.332	7.900	2.090	2.041
63.382	7.900	2.090	2.041
63.431	7.900	2.090	2.042
63.482	7.900	2.090	2.042
63.532	7.900	2.090	2.040
63.581	7.900	2.090	2.040
63.631	7.900	2.090	2.039
63.680	7.900	2.090	2.041
63.730	7.900	2.090	2.042
63.780	7.900	2.090	2.042
63.830	7.900	2.090	2.037
63.880	7.900	2.090	2.039
63.930	7.900	2.090	2.037
63.979	7.900	2.090	2.039
64.029	7.900	2.090	2.041
64.078	7.900	2.090	2.042
64.128	7.900	2.090	2.038
64.178	7.900	2.090	2.042
64.228	7.900	2.090	2.039
64.278	7.900	2.090	2.037
64.329	7.900	2.090	2.043
64.378	7.900	2.090	2.038
64.427	7.900	2.090	2.038
64.477	7.900	2.090	2.028
64.526	7.900	2.090	2.036
64.576	7.900	2.090	2.041
64.625	7.900	2.090	2.040
64.676	7.900	2.090	2.041
64.726	7.900	2.090	2.042
64.775	7.900	2.090	2.040
64.825	7.900	2.090	2.038
64.875	7.900	2.090	2.041
64.924	7.900	2.090	2.038
64.975	7.900	2.090	2.039
65.025	7.900	2.090	2.039
65.074	7.900	2.090	2.038
65.124	7.900	2.090	2.039
65.173	7.900	2.090	2.040
65.224	7.900	2.090	2.042
65.274	7.900	2.090	2.039
65.325	7.900	2.090	2.040
65.373	7.900	2.090	2.030
65.424	7.900	2.090	2.042
65.474	7.900	2.090	2.041
65.524	7.900	2.090	2.042
65.574	7.900	2.090	2.041
65.623	7.900	2.090	2.042
65.673	7.900	2.090	2.041
65.724	7.900	2.090	2.040
65.774	7.900	2.090	2.037
65.823	7.900	2.090	2.041
65.874	7.900	2.090	2.042
65.924	7.900	2.090	2.040
65.973	7.900	2.090	2.040
66.024	7.900	2.090	2.041
66.074	7.900	2.090	2.041
66.124	7.900	2.090	2.041
66.174	7.900	2.090	2.041
66.225	7.900	2.090	2.041
66.275	7.900	2.090	2.041
66.326	7.900	2.090	2.039
66.376	7.900	2.090	2.040
66.426	7.900	2.090	2.042
66.475	7.900	2.090	2.038
66.526	7.900	2.090	2.040
66.576	7.900	2.090	2.041
66.625	7.900	2.090	2.039
66.676	7.900	2.090	2.040
66.726	7.900	2.090	2.040
66.776	7.900	2.090	2.040
66.825	7.900	2.090	2.037
66.876	7.900	2.020	2.040
66.925	7.900	2.020	2.037
66.975	7.900	2.020	2.041
67.025	7.900	2.020	2.038
67.075	7.900	2.020	2.038
67.125	7.900	2.020	2.041
67.176	7.900	2.020	2.041
67.225	7.900	2.020	2.039
67.275	7.900	2.020	2.041
67.326	7.900	2.020	2.039
67.376	7.900	2.020	2.040
67.425	7.900	2.020	2.038
67.476	7.900	2.020	2.038
67.526	7.900	2.020	2.039
67.576	7.900	2.020	2.039
67.626	7.900	2.020	2.038
67.676	7.900	2.020	2.040
67.726	7.900	2.020	2.040
67.776	7.900	2.020	2.039
67.826	7.900	2.020	2.038
67.876	7.900	2.020	2.037
67.926	7.900	2.020	2.036
67.977	7.900	2.020	2.040
68.026	7.900	2.020	2.038
68.076	7.900	2.020	2.039
68.126	7.900	2.020	2.040
68.175	7.900	2.020	2.040
68.226	7.900	2.020	2.037
68.276	7.900	2.020	2.041
68.325	7.900	2.020	2.039
68.376	7.900	2.020	2.038
68.426	7.900	2.020	2.039
68.475	7.900	2.020	2.038
68.525	7.900	2.020	2.039
68.575	7.900	2.020	2.039
68.624	7.900	2.020	2.039
68.675	7.900	2.020	2.039
68.725	7.900	2.020	2.039
68.775	7.900	2.020	2.040
68.825	7.900	2.020	2.039
68.875	7.900	2.020	2.040
68.924	7.900	2.020	2.039
68.974	7.900	2.020	2.040
69.024	7.900	2.020	2.035
69.073	7.900	2.020	2.039
69.123	7.900	2.020	2.040
69.173	7.900	2.020	2.039
69.223	7.900	2.020	2.040
69.273	7.900	2.020	2.041
69.323	7.900	2.020	2.040
69.373	7.900	2.020	2.039
69.424	7.900	2.020	2.041
69.473	7.900	2.020	2.039
69.523	7.900	2.020	2.040
69.574	7.900	2.020	2.040
69.624	7.900	2.020	2.038
69.673	7.900	2.020	2.045
69.724	7.900	2.020	2.040
69.774	7.900	2.020	2.040
69.823	7.900	2.020	2.040
69.873	7.900	2.020	2.041
69.922	7.900	2.020	2.039
69.972	7.900	2.020	2.040
70.023	7.900	2.020	2.036
70.073	7.900	2.020	2.041
70.123	7.900	2.020	2.039
70.173	7.900	2.020	2.042
70.223	7.900	2.020	2.041
70.273	7.900	2.020	2.040
70.324	7.900	2.020	2.041
70.373	7.900	2.020	2.039
70.422	7.900	2.020	2.036
70.472	7.900	2.020	2.041
70.521	7.900	2.020	2.038
70.572	7.900	2.020	2.039
70.622	7.900	2.020	2.039
70.671	7.900	2.020	2.038
70.722	7.900	2.020	2.038
70.772	7.900	2.020	2.039
70.821	7.900	2.020	2.037
70.871	7.900	2.020	2.036
70.921	7.900	2.020	2.041
70.970	7.900	2.020	2.040
71.020	7.900	2.020	2.040
71.069	7.900	2.020	2.038
71.120	7.900	2.020	2.039
71.170	7.900	2.020	2.039
71.221	7.900	2.020	2.040
71.269	7.900	2.020	2.040
71.319	7.900	2.020	2.041
71.369	7.900	2.020	2.040
71.420	7.900	2.020	2.040
71.470	7.900	2.020	2.041
71.520	7.900	2.020	2.041
71.570	7.900	2.020	2.038
71.621	7.900	2.020	2.037
71.671	7.900	2.020	2.037
71.720	7.900	2.020	2.039
71.770	7.900	2.020	2.041
71.820	7.900	2.020	2.039
71.869	7.900	2.020	2.036
71.920	7.900	2.020	2.039
71.970	7.900	2.020	2.039
72.020	7.900	2.020	2.038
72.070	7.900	2.020	2.039
72.120	7.900	2.020	2.040
72.170	7.900	2.020	2.038
72.220	7.900	2.020	2.019
72.271	7.900	2.020	2.040
72.321	7.900	2.020	2.040
72.371	7.900	2.020	2.038
72.422	7.900	2.020	2.039
72.472	7.900	2.020	2.040
72.521	7.900	2.020	2.037
72.572	7.900	2.020	2.039
72.622	7.900	2.020	2.040
72.671	7.900	2.020	2.041
72.721	7.900	2.020	2.039
72.771	7.900	2.020	2.040
72.820	7.800	2.020	2.039
72.871	7.800	2.020	2.041
72.921	7.800	2.020	2.040
72.970	7.800	2.020	2.040
73.021	7.700	2.020	2.041
73.070	7.700	2.020	2.039
73.120	7.700	2.020	2.038
73.170	7.700	2.020	2.042
73.220	7.600	2.020	2.038
73.270	7.600	2.020	2.038
73.321	7.600	2.020	2.040
73.371	7.600	2.020	2.040
73.420	7.600	2.020	2.038
73.470	7.600	2.020	2.040
73.521	7.600	2.020	2.043
73.570	7.600	2.020	2.038
73.620	7.600	2.020	2.039
73.671	7.600	2.020	2.040
73.720	7.600	2.020	2.038
73.771	7.600	2.020	2.040
73.821	7.600	2.020	2.039
73.870	7.600	2.020	2.038
73.920	7.600	2.020	2.035
73.970	7.600	2.020	2.038
74.020	7.600	2.020	2.039
74.070	7.600	2.020	2.036
74.121	7.600	2.020	2.038
74.170	7.600	2.020	2.036
74.220	7.500	2.020	2.037
74.271	7.500	2.020	2.038
74.321	7.500	2.020	2.037
74.370	7.500	2.020	2.037
74.421	7.500	2.020	2.037
74.471	7.500	2.020	2.034
74.520	7.500	2.020	2.035
74.571	7.500	2.020	2.036
74.621	7.500	2.020	2.030
74.670	7.500	2.020	2.032
74.721	7.500	2.020	2.033
74.771	7.500	2.020	2.018
74.821	7.500	2.020	2.034
74.871	7.500	2.020	2.031
74.921	7.500	2.020	2.023
74.970	7.500	2.020	2.028
75.020	7.500	2.020	2.029
75.070	7.500	2.020	2.022
75.120	7.500	2.020	2.022
75.170	7.500	2.020	2.030
75.220	7.500	2.020	2.024
75.270	7.600	2.020	2.022
75.320	7.600	2.020	2.020
75.371	7.600	2.020	2.027
75.421	7.600	2.020	2.024
75.471	7.600	2.020	2.022
75.521	7.600	2.020	2.031
75.570	7.600	2.020	2.028
75.620	7.600	2.020	2.027
75.671	7.600	2.020	2.021
75.721	7.600	2.020	2.031
75.770	7.600	2.020	2.032
75.820	7.600	2.020	2.031
75.869	7.600	2.020	2.031
75.919	7.600	2.020	2.032
75.969	7.600	2.020	2.032
76.019	7.600	2.020	2.031
76.070	7.600	2.020	2.033
76.119	7.600	2.020	2.031
76.169	7.500	2.020	2.030
76.220	7.500	2.020	2.030
76.269	7.500	2.020	2.033
76.318	7.500	2.020	2.030
76.368	7.500	2.020	2.031
76.417	7.500	2.020	2.029
76.468	7.500	2.020	2.031
76.518	7.500	2.020	2.027
76.568	7.500	2.020	2.031
76.617	7.500	2.020	2.028
76.669	7.500	2.020	2.029
76.718	7.500	2.020	2.030
76.768	7.500	2.020	2.027
76.819	7.500	2.020	2.033
76.869	7.500	2.020	2.031
76.918	7.500	2.020	2.029
76.968	7.500	2.020	2.030
77.018	7.500	2.020	2.029
77.068	7.500	2.020	2.029
77.118	7.500	2.020	2.024
77.169	7.500	2.020	2.030
77.218	7.500	2.020	2.029
77.268	7.500	2.020	2.030
77.319	7.500	2.020	2.031
77.369	7.500	2.020	2.029
77.420	7.500	2.020	2.027
77.470	7.500	2.020	2.028
77.520	7.500	2.020	2.029
77.570	7.500	2.020	2.027
77.620	7.500	2.020	2.028
77.670	7.500	2.020	2.029
77.720	7.500	2.020	2.030
77.771	7.500	2.020	2.027
77.821	7.500	2.020	2.028
77.871	7.500	2.020	2.028
77.921	7.500	2.020	2.028
77.972	7.500	2.020	2.028
78.022	7.500	2.020	2.029
78.071	7.500	2.020	2.028
78.121	7.500	2.020	2.028
78.172	7.500	2.020	2.028
78.221	7.500	2.020	2.029
78.271	7.500	2.020	2.028
78.321	7.500	2.020	2.031
78.370	7.500	2.020	2.026
78.421	7.500	2.020	2.027
78.471	7.500	2.020	2.027
78.520	7.500	2.020	2.027
78.570	7.500	2.020	2.029
78.620	7.500	2.020	2.028
78.670	7.500	2.020	2.026
78.721	7.500	2.020	2.025
78.771	7.500	2.020	2.018
78.821	7.400	2.020	2.027
78.871	7.400	2.020	2.028
78.921	7.400	2.020	2.027
78.971	7.400	2.020	2.027
79.020	7.400	2.020	2.023
79.071	7.400	2.020	2.028
79.120	7.400	2.020	2.025
79.171	7.400	2.020	2.023
79.221	7.400	2.020	2.028
79.270	7.400	2.020	2.026
79.320	7.400	2.020	2.027
79.371	7.400	2.020	2.025
79.421	7.400	2.020	2.025
79.471	7.400	2.020	2.024
79.521	7.400	2.020	2.025
79.571	7.400	2.020	2.021
79.621	7.400	2.020	2.023
79.672	7.400	2.020	2.023
79.722	7.400	2.020	2.023
79.771	7.400	2.020	2.022
79.822	7.400	2.020	2.023
79.872	7.400	2.020	2.023
79.922	7.400	2.020	2.021
79.972	7.400	2.020	2.022
80.022	7.400	2.020	2.021
80.071	7.400	2.020	2.022
80.121	7.400	2.020	2.021
80.172	7.400	2.020	2.023
80.222	7.400	2.020	2.020
80.272	7.400	2.020	2.021
80.322	7.400	2.020	2.021
80.372	7.400	2.020	2.011
80.421	7.400	2.020	2.017
80.472	7.400	2.020	2.023
80.522	7.400	2.020	2.023
80.572	7.400	2.020	2.020
80.622	7.400	2.020	2.022
80.671	7.400	2.020	2.021
80.721	7.400	2.020	2.020
80.773	7.400	2.020	2.021
80.822	7.400	2.020	2.016
80.872	7.400	2.020	2.021
80.922	7.400	2.020	2.020
80.973	7.400	2.020	2.020
81.023	7.400	2.020	2.018
81.072	7.400	2.020	2.021
81.123	7.400	2.020	2.021
81.173	7.400	2.020	2.020
81.223	7.400	2.020	2.020
81.274	7.400	2.020	2.020
81.324	7.400	2.020	2.022
81.373	7.400	2.020	2.017
81.424	7.400	2.020	2.017
81.473	7.400	2.020	2.020
81.523	7.400	2.020	2.019
81.574	7.400	2.020	2.016
81.624	7.400	2.020	2.019
81.673	7.400	2.020	2.017
81.723	7.400	2.020	2.018
81.773	7.400	2.020	2.020
81.823	7.400	2.068	2.019
81.873	7.400	2.069	2.018
81.924	7.400	2.069	2.019
81.974	7.400	2.069	2.018
82.023	7.400	2.069	2.019
82.074	7.400	2.069	2.019
82.123	7.400	2.070	2.018
82.173	7.400	2.070	2.019
82.224	7.400	2.070	2.019
82.274	7.400	2.070	2.019
82.323	7.500	2.070	2.018
82.373	7.500	2.070	2.022
82.422	7.500	2.070	2.018
82.472	7.500	2.070	2.019
82.523	7.500	2.070	2.020
82.572	7.600	2.070	2.018
82.622	7.600	2.070	2.021
82.673	7.600	2.070	2.021
82.722	7.600	2.070	2.021
82.772	7.600	2.070	2.021
82.822	7.600	2.069	2.022
82.871	7.600	2.069	2.020
82.921	7.600	2.069	2.026
82.970	7.700	2.069	2.019
83.020	7.700	2.069	2.020
83.070	7.700	2.069	2.021
83.120	7.800	2.068	2.020
83.170	7.800	2.068	2.021
83.221	7.800	2.068	2.021
83.271	7.800	2.067	2.020
83.321	7.900	2.067	2.020
83.372	7.900	2.067	2.021
83.422	7.900	2.066	2.021
83.471	8.000	2.066	2.020
83.521	8.000	2.066	2.020
83.572	8.000	2.065	2.022
83.621	8.100	2.065	2.020
83.671	8.100	2.064	2.022
83.722	8.100	2.064	2.023
83.771	8.200	2.063	2.019
83.821	8.200	2.063	2.022
83.871	8.200	2.062	2.022
83.921	8.200	2.062	2.021
83.971	8.200	2.061	2.023
84.021	8.200	2.061	2.024
84.071	8.200	2.060	2.024
84.121	8.200	2.059	2.025
84.171	8.200	2.059	2.025
84.220	8.200	2.058	2.024
84.270	8.200	2.058	2.026
84.320	8.200	2.057	2.028
84.370	8.200	2.056	2.024
84.420	8.200	2.056	2.027
84.471	8.200	2.055	2.028
84.520	8.200	2.054	2.027
84.570	8.100	2.053	2.028
84.621	8.100	2.053	2.027
84.671	8.100	2.052	2.027
84.720	8.000	2.051	2.026
84.771	8.000	2.050	2.029
84.820	8.000	2.049	2.026
84.870	7.900	2.049	2.029
84.920	7.900	2.048	2.027
84.969	7.900	2.047	2.028
85.019	7.900	2.046	2.028
85.069	7.900	2.045	2.027
85.118	7.900	2.044	2.027
85.168	7.900	2.044	2.028
85.217	7.900	2.043	2.029
85.267	7.800	2.042	2.028
85.317	7.800	2.041	2.029
85.367	7.800	2.040	2.026
85.417	7.800	2.039	2.027
85.467	7.800	2.038	2.028
85.517	7.800	2.037	2.027
85.567	7.800	2.036	2.027
85.617	7.700	2.035	2.028
85.667	7.700	2.034	2.022
85.717	7.700	2.033	2.029
85.767	7.700	2.032	2.028
85.816	7.600	2.031	2.026
85.867	7.600	2.030	2.027
85.917	7.600	2.029	2.029
85.966	7.600	2.029	2.026
86.017	7.600	2.028	2.027
86.067	7.600	2.027	2.030
86.116	7.600	2.026	2.025
86.166	7.600	2.025	2.014
86.215	7.600	2.024	2.018
86.265	7.500	2.023	2.024
86.316	7.500	2.022	2.026
86.366	7.500	2.021	2.025
86.416	7.500	2.020	2.025
86.466	7.400	2.019	2.022
86.516	7.400	2.018	2.023
86.566	7.400	2.017	2.024
86.616	7.400	2.016	2.020
86.666	7.400	2.015	2.025
86.716	7.400	2.014	2.023
86.766	7.400	2.013	2.020
86.816	7.400	2.012	2.020
86.865	7.400	2.011	2.019
86.916	7.400	2.010	2.015
86.966	7.400	2.009	2.019
87.016	7.400	2.008	2.017
87.066	7.400	2.007	2.011
87.116	7.400	2.006	2.015
87.166	7.400	2.005	2.020
87.216	7.400	2.004	2.015
87.266	7.400	2.003	2.012
87.316	7.400	2.002	2.015
87.366	7.400	2.001	2.018
87.417	7.400	2.000	2.017
87.466	7.400	1.999	2.013
87.516	7.400	1.998	1.997
87.567	7.400	1.997	2.018
87.616	7.400	1.997	2.010
87.666	7.400	1.996	2.012
87.717	7.400	1.995	2.015
87.767	7.400	1.994	2.015
87.816	7.300	1.993	2.009
87.867	7.300	1.992	2.008
87.917	7.300	1.991	2.018
87.966	7.300	1.991	2.019
88.016	7.200	1.990	2.020
88.065	7.200	1.989	2.018
88.115	7.200	1.988	2.018
88.165	7.100	1.987	2.020
88.214	7.100	1.987	2.019
88.264	7.100	1.986	2.017
88.314	7.100	1.985	2.017
88.363	7.000	1.985	2.018
88.414	7.000	1.984	2.016
88.464	7.000	1.983	2.014
88.513	6.900	1.983	2.016
88.564	6.900	1.982	2.014
88.613	6.900	1.981	2.012
88.663	6.900	1.981	2.010
88.714	6.800	1.980	2.010
88.764	6.800	1.979	2.008
88.813	6.800	1.979	2.001
88.863	6.700	1.978	2.005
88.912	6.700	1.978	2.003
88.962	6.700	1.977	2.002
89.013	6.600	1.977	2.003
89.063	6.600	1.976	2.001
89.113	6.600	1.976	1.998
89.163	6.600	1.975	1.997
89.212	6.600	1.975	1.996
89.262	6.600	1.974	1.994
89.312	6.600	1.974	1.995
89.361	6.600	1.974	1.991
89.411	6.600	1.973	1.991
89.460	6.600	1.973	1.990
89.510	6.600	1.973	1.989
89.560	6.600	1.972	1.965
