Time (s)	Motor Command (V)	Desired Position  (V)	Actual Position (V)
44.849	10.000	2.020	1.999
44.899	10.000	2.020	2.006
44.949	10.000	2.020	2.013
44.999	9.060	2.020	2.022
45.050	7.614	2.020	2.031
45.099	6.366	2.020	2.035
45.148	5.614	2.020	2.044
45.199	4.295	2.020	2.051
45.248	3.175	2.020	2.050
45.299	3.311	2.020	2.048
45.349	3.531	2.020	2.044
45.399	4.207	2.020	2.032
45.448	5.994	2.020	2.016
45.499	8.485	2.020	2.004
45.549	10.000	2.020	1.988
45.598	10.000	2.020	1.976
45.649	10.000	2.020	1.973
45.699	10.000	2.020	1.969
45.749	10.000	2.020	1.965
45.799	10.000	2.020	1.964
45.849	10.000	2.020	1.966
45.899	10.000	2.020	1.967
45.949	10.000	2.020	1.968
45.999	10.000	2.020	1.971
46.049	10.000	2.020	1.973
46.099	10.000	2.020	1.977
46.149	10.000	2.020	1.981
46.199	10.000	2.020	1.984
46.250	10.000	2.020	1.991
46.300	10.000	2.020	1.998
46.349	10.000	2.020	2.005
46.399	10.000	2.020	2.017
46.450	8.504	2.020	2.025
46.500	7.267	2.020	2.040
46.549	4.953	2.020	2.053
46.600	2.943	2.020	2.062
46.650	1.521	2.020	2.072
46.700	0.000	2.020	2.072
46.750	0.000	2.020	2.068
46.800	0.504	2.020	2.056
46.850	2.318	2.020	2.036
46.900	5.341	2.020	2.018
46.950	8.065	2.020	1.999
47.000	10.000	2.020	1.983
47.050	10.000	2.020	1.973
47.101	10.000	2.020	1.967
47.151	10.000	2.020	1.965
47.201	10.000	2.020	1.963
47.252	10.000	2.020	1.965
47.302	10.000	2.020	1.967
47.352	10.000	2.020	1.966
47.402	10.000	2.020	1.967
47.453	10.000	2.020	1.968
47.502	10.000	2.020	1.970
47.552	10.000	2.020	1.967
47.603	10.000	2.020	1.969
47.653	10.000	2.020	1.972
47.703	10.000	2.020	1.980
47.753	10.000	2.020	1.984
47.804	10.000	2.020	1.992
47.854	10.000	2.020	1.998
47.904	10.000	2.020	2.006
47.954	10.000	2.020	2.015
48.004	8.758	2.020	2.024
48.053	7.415	2.020	2.038
48.104	5.257	2.020	2.047
48.154	3.801	2.020	2.056
48.204	2.377	2.020	2.063
48.254	1.349	2.020	2.060
48.305	1.723	2.020	2.055
48.355	2.537	2.020	2.045
48.405	3.957	2.020	2.024
48.456	7.197	2.020	2.014
48.506	8.668	2.020	1.991
48.555	10.000	2.020	1.973
48.606	10.000	2.020	1.961
48.656	10.000	2.020	1.963
48.705	10.000	2.020	1.952
48.756	10.000	2.020	1.953
48.806	10.000	2.020	1.955
48.856	10.000	2.020	1.963
48.906	10.000	2.020	1.965
48.957	10.000	2.020	1.968
49.007	10.000	2.020	1.967
49.057	10.000	2.020	1.971
49.107	10.000	2.020	1.974
49.158	10.000	2.020	1.975
49.207	10.000	2.020	1.981
49.257	10.000	2.020	1.985
49.308	10.000	2.020	1.991
49.358	10.000	2.020	1.999
49.408	10.000	2.020	2.005
49.458	10.000	2.020	2.010
49.508	9.559	2.020	2.018
49.563	8.364	2.020	2.027
49.628	6.920	2.020	2.039
49.678	5.057	2.020	2.045
49.728	4.203	2.020	2.052
49.777	3.027	2.020	2.056
49.827	2.404	2.020	2.056
49.884	2.325	2.020	2.049
49.934	3.351	2.020	2.038
49.983	5.026	2.020	2.021
50.033	7.614	2.020	2.005
50.083	10.000	2.020	1.990
50.133	10.000	2.020	1.975
50.183	10.000	2.020	1.969
50.233	10.000	2.020	1.964
50.283	10.000	2.020	1.964
50.333	10.000	2.020	1.965
50.382	10.000	2.020	1.967
50.432	10.000	2.020	1.965
50.483	10.000	2.020	1.968
50.533	10.000	2.020	1.971
50.583	10.000	2.020	1.971
50.633	10.000	2.020	1.973
50.684	10.000	2.020	1.977
50.734	10.000	2.020	1.979
50.784	10.000	2.020	1.984
50.834	10.000	2.020	1.990
50.884	10.000	2.020	1.996
50.934	10.000	2.020	2.003
50.984	10.000	2.020	2.012
51.034	9.254	2.020	2.022
51.084	7.611	2.020	2.034
51.134	5.811	2.020	2.047
51.184	3.900	2.020	2.063
51.233	1.269	2.020	2.072
51.284	0.000	2.020	2.080
51.334	0.000	2.020	2.079
51.383	1.830	2.020	2.069
51.449	2.839	2.020	2.046
51.499	5.125	2.020	2.023
51.549	7.438	2.020	2.006
51.599	9.102	2.020	1.992
51.648	10.000	2.020	1.977
51.698	10.000	2.020	1.971
51.749	10.000	2.020	1.966
51.798	10.000	2.020	1.965
51.848	10.000	2.020	1.966
51.899	10.000	2.020	1.965
51.949	10.000	2.020	1.966
51.998	10.000	2.020	1.969
52.049	10.000	2.020	1.971
52.099	10.000	2.020	1.970
52.149	10.000	2.020	1.973
52.199	10.000	2.020	1.976
52.249	10.000	2.020	1.979
52.298	10.000	2.020	1.981
52.349	10.000	2.020	1.987
52.398	10.000	2.020	1.994
52.448	10.000	2.020	1.997
52.498	10.000	2.020	2.006
52.548	9.373	2.020	2.013
52.598	8.692	2.020	2.022
52.649	7.739	2.020	2.031
52.698	6.882	2.020	2.036
52.748	6.384	2.020	2.039
52.799	6.076	2.020	2.048
52.849	5.089	2.020	2.048
52.899	5.046	2.020	2.049
52.949	4.918	2.020	2.041
52.999	5.797	2.020	2.039
53.049	5.893	2.020	2.031
53.099	6.744	2.020	2.023
53.149	7.523	2.020	2.016
53.199	8.276	2.020	2.006
53.249	9.240	2.020	2.000
53.300	9.839	2.020	1.994
53.349	10.000	2.020	1.983
53.399	10.000	2.020	1.985
53.450	10.000	2.020	1.986
53.499	10.000	2.020	1.985
53.549	10.000	2.020	1.986
53.600	10.000	2.020	1.988
53.650	10.000	2.020	1.991
53.700	10.000	2.020	1.995
53.750	10.000	2.020	2.001
53.800	9.934	2.020	2.008
53.849	9.213	2.020	2.011
53.899	8.895	2.020	2.022
53.949	7.802	2.020	2.033
53.998	6.612	2.020	2.045
54.048	5.413	2.020	2.055
54.098	4.371	2.020	2.063
54.148	3.549	2.020	2.062
54.198	3.656	2.020	2.072
54.248	2.604	2.020	2.066
54.298	3.177	2.020	2.048
54.349	4.932	2.020	2.035
54.398	6.247	2.020	2.015
54.448	8.287	2.020	1.997
54.499	10.000	2.020	1.983
54.548	10.000	2.020	1.973
54.598	10.000	2.020	1.966
54.649	10.000	2.020	1.963
54.699	10.000	2.020	1.966
54.749	10.000	2.020	1.964
54.799	10.000	2.020	1.965
54.849	10.000	2.020	1.970
54.898	10.000	2.020	1.968
54.949	10.000	2.020	1.966
54.999	10.000	2.020	1.969
55.049	10.000	2.020	1.973
55.099	10.000	2.020	1.973
55.150	10.000	2.020	1.978
55.200	10.000	2.020	1.982
55.250	10.000	2.020	1.985
55.300	10.000	2.020	1.991
55.350	10.000	2.020	1.993
55.399	10.000	2.020	2.003
55.450	9.698	2.020	2.009
55.500	9.085	2.020	2.018
55.550	8.232	2.020	2.024
55.600	7.613	2.020	2.033
55.649	6.715	2.020	2.044
55.699	5.545	2.020	2.047
55.749	5.275	2.020	2.054
55.799	4.481	2.020	2.054
55.848	4.429	2.020	2.055
55.898	4.328	2.020	2.053
55.948	4.529	2.020	2.045
55.998	5.332	2.020	2.035
56.049	6.298	2.020	2.021
56.099	7.675	2.020	2.005
56.149	9.258	2.020	1.993
56.199	10.000	2.020	1.983
56.250	10.000	2.020	1.977
56.300	10.000	2.020	1.972
56.349	10.000	2.020	1.970
56.400	10.000	2.020	1.967
56.450	10.000	2.020	1.968
56.500	10.000	2.020	1.967
56.550	10.000	2.020	1.968
56.600	10.000	2.020	1.968
56.649	10.000	2.020	1.966
56.699	10.000	2.020	1.974
56.749	10.000	2.020	1.974
56.799	10.000	2.020	1.979
56.849	10.000	2.020	1.986
56.898	10.000	2.020	1.987
56.948	10.000	2.020	1.999
56.998	10.000	2.020	2.011
57.048	8.845	2.020	2.020
57.099	7.937	2.020	2.039
57.149	6.007	2.020	2.056
57.199	4.279	2.020	2.070
57.249	2.866	2.020	2.083
57.300	1.500	2.020	2.092
57.350	0.522	2.020	2.095
57.399	0.166	2.020	2.083
57.450	1.305	2.020	2.064
57.500	3.234	2.020	2.042
57.549	5.436	2.020	2.019
57.600	7.652	2.020	1.995
57.650	7.875	2.020	1.984
57.701	8.003	2.020	1.972
57.751	8.169	2.020	1.966
57.801	8.274	2.020	1.966
57.852	8.308	2.020	1.967
57.902	8.350	2.020	1.967
57.951	8.409	2.020	1.967
58.002	8.466	2.020	1.970
58.052	8.480	2.020	1.966
58.101	8.543	2.020	1.968
58.152	8.521	2.020	1.967
58.202	8.532	2.020	1.969
58.252	8.507	2.020	1.968
58.302	8.526	2.020	1.973
58.353	8.461	2.020	1.973
58.403	8.464	2.020	1.975
58.452	8.449	2.020	1.974
58.503	8.460	2.020	1.981
58.553	8.376	2.020	1.983
58.603	8.367	2.020	1.985
58.654	8.343	2.020	1.988
58.704	8.309	2.020	1.995
58.754	8.233	2.020	1.997
58.804	8.223	2.020	1.999
58.855	8.204	2.020	2.006
58.905	8.121	2.020	2.013
58.955	8.061	2.020	2.014
59.005	8.062	2.020	2.018
59.056	8.017	2.020	2.018
59.106	8.021	2.020	2.016
59.156	8.049	2.020	2.018
59.207	8.021	2.020	2.018
59.257	8.025	2.020	2.017
59.306	8.029	2.020	2.015
59.357	8.052	2.020	2.012
59.407	8.091	2.020	2.016
59.457	8.029	2.020	2.017
59.507	8.034	2.020	2.013
59.557	8.078	2.020	2.018
59.606	8.012	2.020	2.018
59.657	8.026	2.020	2.017
59.707	8.033	2.020	2.016
59.757	8.039	2.020	2.015
59.807	8.058	2.020	2.013
59.858	8.074	2.020	2.016
59.907	8.031	2.020	2.013
59.956	8.073	2.020	2.009
60.007	8.122	2.020	2.017
60.057	8.019	2.020	2.016
60.107	8.046	2.020	2.015
60.157	8.048	2.020	2.015
60.207	8.048	2.020	2.016
60.257	8.036	2.020	2.013
60.307	8.077	2.020	2.014
60.358	8.055	2.020	2.015
60.408	8.050	2.020	2.016
60.458	8.043	2.020	2.016
60.509	8.044	2.020	2.006
60.559	8.154	2.020	2.017
60.609	8.014	2.020	2.015
60.659	8.054	2.020	2.009
60.710	8.121	2.020	2.017
60.759	8.019	2.020	2.013
60.809	8.074	2.020	2.017
60.859	8.024	2.020	2.015
60.909	8.055	2.020	2.012
60.960	8.086	2.020	2.016
61.010	8.037	2.020	2.016
61.060	8.041	2.020	2.015
61.109	8.053	2.020	2.011
61.160	8.102	2.020	2.013
61.210	8.070	2.020	2.014
61.260	8.054	2.020	2.014
61.310	8.058	2.020	2.017
61.360	8.026	2.020	2.014
61.409	8.071	2.020	2.008
61.459	8.134	2.020	2.014
61.509	8.044	2.020	2.016
61.559	8.042	2.020	2.012
61.609	8.088	2.020	2.016
61.658	8.037	2.020	2.015
61.708	8.048	2.020	2.014
61.759	8.067	2.020	2.017
61.808	8.029	2.020	2.014
61.858	8.070	2.020	2.013
61.909	8.072	2.020	2.014
61.958	8.055	2.020	2.013
62.008	8.069	2.020	2.014
62.059	8.059	2.020	2.016
62.109	8.041	2.020	2.015
62.158	8.056	2.020	2.015
62.209	8.050	2.020	2.015
62.259	8.051	2.020	2.015
62.309	8.047	2.020	2.016
62.359	8.040	2.020	2.015
62.409	8.057	2.020	2.017
62.459	8.031	2.020	2.013
62.509	8.078	2.020	2.013
62.559	8.067	2.020	2.017
62.609	8.020	2.020	2.014
62.659	8.063	2.020	2.016
62.709	8.034	2.020	2.016
62.758	8.046	2.020	2.013
62.809	8.072	2.020	2.015
62.859	8.048	2.020	2.017
62.908	8.027	2.020	2.015
62.959	8.051	2.020	2.015
63.009	8.052	2.020	2.018
63.058	8.020	2.020	2.016
63.108	8.044	2.020	2.017
63.157	8.033	2.020	2.015
63.207	8.054	2.020	2.015
63.258	8.055	2.020	2.012
63.308	8.089	2.020	2.015
63.358	8.044	2.020	2.013
63.408	8.071	2.020	2.014
63.458	8.056	2.020	2.015
63.508	8.046	2.020	2.015
63.558	8.048	2.020	2.014
63.609	8.063	2.020	2.015
63.658	8.045	2.020	2.015
63.708	8.056	2.020	2.015
63.759	8.054	2.020	2.018
63.808	8.019	2.020	2.015
63.858	8.056	2.020	2.015
63.909	8.051	2.020	2.015
63.959	8.051	2.020	2.015
64.008	8.055	2.020	2.016
64.059	8.039	2.020	2.016
64.109	8.041	2.020	2.016
64.158	8.041	2.020	2.014
64.208	8.065	2.020	2.016
64.258	8.041	2.020	2.016
64.308	8.044	2.020	2.014
64.358	8.068	2.020	2.018
64.408	8.005	2.020	2.014
64.458	8.066	2.020	2.016
64.509	8.038	2.020	2.013
64.559	8.076	2.020	2.017
64.609	8.028	2.020	2.014
64.659	8.066	2.020	2.016
64.710	8.041	2.020	2.017
64.760	8.025	2.020	2.016
64.810	8.048	2.020	2.014
64.861	8.064	2.020	2.013
64.911	8.076	2.020	2.015
64.961	8.050	2.020	2.014
65.010	8.062	2.020	2.016
65.061	8.037	2.020	2.016
65.111	8.045	2.020	2.017
65.161	8.029	2.020	2.012
65.212	8.086	2.020	2.015
65.262	8.046	2.020	2.016
65.311	8.039	2.020	2.014
65.362	8.065	2.020	2.014
65.412	8.057	2.020	2.017
65.462	8.026	2.020	2.013
65.512	8.078	2.020	2.015
65.562	8.043	2.020	2.000
65.612	8.232	2.020	1.973
65.662	8.522	2.020	1.968
65.713	8.531	2.020	1.964
65.763	8.564	2.020	1.973
65.813	8.451	2.020	1.979
65.863	8.398	2.020	1.986
65.914	8.324	2.020	1.995
65.963	8.236	2.020	2.003
66.013	8.159	2.020	2.013
66.064	8.054	2.020	2.023
66.114	7.950	2.020	2.030
66.163	7.874	2.020	2.041
66.214	7.739	2.020	2.047
66.264	7.663	2.020	2.049
66.313	7.614	2.020	2.051
66.364	7.561	2.020	2.049
66.414	7.559	2.020	2.052
66.464	7.496	2.020	2.047
66.514	7.537	2.020	2.045
66.565	7.517	2.020	2.046
66.615	7.485	2.020	2.044
66.665	7.477	2.020	2.040
66.716	7.509	2.020	2.042
66.766	7.447	2.020	2.043
66.816	7.421	2.020	2.017
66.866	7.734	2.020	2.042
66.917	7.369	2.020	2.041
66.967	7.408	2.020	2.041
67.017	7.385	2.020	2.039
67.067	7.390	2.020	2.038
67.118	7.372	2.020	2.039
67.168	7.344	2.020	2.038
67.218	7.335	2.020	2.035
67.269	7.362	2.020	2.034
67.319	7.353	2.020	2.034
67.368	7.333	2.020	2.033
67.419	7.340	2.020	2.033
67.469	7.316	2.020	2.032
67.519	7.321	2.020	2.030
67.569	7.328	2.020	2.029
67.620	7.335	2.020	2.029
67.670	7.319	2.020	2.032
67.720	7.277	2.020	2.030
67.770	7.296	2.020	2.028
67.820	7.300	2.020	2.032
67.870	7.238	2.020	2.027
67.920	7.306	2.020	2.026
67.970	7.301	2.020	2.028
68.020	7.259	2.020	2.025
68.070	7.299	2.020	2.023
68.121	7.308	2.020	2.025
68.170	7.280	2.020	2.023
68.220	7.308	2.020	2.022
68.271	7.314	2.020	2.022
68.321	7.306	2.020	2.023
68.370	7.287	2.020	2.023
68.421	7.295	2.020	2.022
68.471	7.300	2.020	2.022
68.521	7.296	2.020	2.021
68.571	7.307	2.020	2.023
68.621	7.283	2.020	2.022
68.671	7.287	2.020	2.020
68.721	7.314	2.020	2.023
68.771	7.275	2.020	2.023
68.821	7.278	2.020	2.025
68.871	7.250	2.020	2.020
68.922	7.308	2.020	2.022
68.972	7.274	2.020	2.022
69.022	7.280	2.020	2.019
69.073	7.307	2.020	2.022
69.123	7.273	2.020	2.021
69.172	7.289	2.020	2.019
69.223	7.303	2.020	2.021
69.273	7.280	2.020	2.021
69.323	7.278	2.020	2.021
69.373	7.281	2.020	2.020
69.423	7.288	2.020	2.022
69.473	7.269	2.020	2.022
69.523	7.266	2.020	2.018
69.573	7.320	2.020	2.020
69.623	7.279	2.020	2.019
69.673	7.297	2.020	2.018
69.724	7.308	2.020	2.018
69.773	7.312	2.020	2.020
69.823	7.292	2.020	2.021
69.874	7.283	2.020	2.018
69.924	7.322	2.020	2.019
69.973	7.297	2.020	2.020
70.024	7.297	2.020	2.019
70.074	7.310	2.020	2.020
70.124	7.297	2.020	2.018
70.173	7.316	2.020	2.019
70.224	7.311	2.020	2.020
70.274	7.291	2.020	2.020
70.324	7.302	2.020	2.019
70.374	7.314	2.020	2.020
70.424	7.301	2.020	2.019
70.474	7.311	2.020	2.018
70.525	7.323	2.020	2.020
70.575	7.302	2.020	2.021
70.625	7.289	2.020	2.020
70.675	7.307	2.020	2.017
70.725	7.343	2.020	2.019
70.775	7.315	2.020	2.016
70.825	7.358	2.020	2.016
70.875	7.356	2.020	2.021
70.924	7.297	2.020	2.016
70.974	7.374	2.020	2.019
71.024	7.325	2.020	2.018
71.073	7.337	2.020	2.016
71.123	7.372	2.020	2.016
71.172	7.371	2.020	2.014
71.222	7.405	2.020	2.018
71.272	7.351	2.020	2.019
71.322	7.341	2.020	2.017
71.372	7.379	2.020	2.018
71.423	7.364	2.020	2.020
71.472	7.334	2.020	2.018
71.522	7.377	2.020	2.018
71.573	7.369	2.020	2.018
71.623	7.364	2.020	2.018
71.672	7.379	2.020	2.019
71.723	7.359	2.020	2.019
71.773	7.367	2.020	2.018
71.822	7.376	2.020	2.019
71.873	7.364	2.020	2.019
71.923	7.371	2.020	2.019
71.973	7.363	2.020	2.018
72.023	7.390	2.020	2.002
72.073	7.596	2.020	2.019
72.123	7.354	2.020	2.018
72.173	7.407	2.020	2.019
72.223	7.390	2.020	2.019
72.273	7.397	2.020	2.018
72.323	7.415	2.020	2.018
72.374	7.410	2.020	2.013
72.423	7.473	2.020	2.018
72.473	7.402	2.020	2.018
72.524	7.423	2.020	2.019
72.574	7.411	2.020	2.019
72.623	7.414	2.020	2.018
72.674	7.428	2.020	2.018
72.724	7.420	2.020	2.011
72.773	7.516	2.020	2.018
72.824	7.426	2.020	2.019
72.874	7.428	2.020	2.017
72.924	7.452	2.020	2.016
72.974	7.469	2.020	2.020
73.024	7.415	2.020	2.018
73.074	7.449	2.020	2.018
73.124	7.443	2.020	2.018
73.175	7.445	2.020	2.018
73.225	7.455	2.020	2.018
73.274	7.460	2.020	2.019
73.325	7.445	2.020	2.019
73.375	7.449	2.020	2.018
73.424	7.467	2.020	2.017
73.475	7.479	2.020	2.020
73.525	7.434	2.020	2.019
73.575	7.458	2.020	2.019
73.625	7.457	2.020	2.019
73.676	7.458	2.020	2.019
73.726	7.451	2.020	2.018
73.776	7.465	2.020	2.021
73.827	7.435	2.020	2.020
73.877	7.447	2.020	2.018
73.927	7.467	2.020	2.019
73.977	7.461	2.020	2.018
74.028	7.467	2.020	2.018
74.078	7.481	2.020	2.019
74.127	7.464	2.020	2.017
74.178	7.489	2.020	2.017
74.228	7.493	2.020	2.019
74.278	7.466	2.020	2.016
74.328	7.514	2.020	2.019
74.378	7.473	2.020	2.019
74.428	7.472	2.020	2.018
74.478	7.499	2.020	2.021
74.528	7.455	2.020	2.019
74.578	7.486	2.020	2.023
74.628	7.433	2.020	2.019
74.679	7.480	2.020	2.019
74.728	7.483	2.020	2.018
74.779	7.495	2.020	2.018
74.829	7.491	2.020	2.019
74.879	7.485	2.020	2.019
74.928	7.488	2.020	2.018
74.979	7.493	2.020	2.019
75.029	7.490	2.020	2.019
75.079	7.483	2.020	2.019
75.129	7.494	2.020	2.018
75.179	7.498	2.020	2.019
75.229	7.486	2.020	2.018
75.279	7.514	2.020	2.017
75.329	7.525	2.020	2.019
75.379	7.488	2.020	2.017
75.429	7.524	2.020	2.020
75.480	7.489	2.020	2.015
75.530	7.558	2.020	2.018
75.579	7.515	2.020	2.019
75.629	7.506	2.020	2.018
75.678	7.527	2.020	2.019
75.729	7.513	2.020	2.018
75.778	7.525	2.020	2.018
75.827	7.526	2.020	2.018
75.878	7.527	2.020	2.018
75.928	7.525	2.020	2.019
75.978	7.523	2.020	2.017
76.029	7.554	2.020	2.019
76.079	7.515	2.020	2.018
76.129	7.543	2.020	2.019
76.179	7.525	2.020	2.019
76.230	7.532	2.020	2.019
76.280	7.533	2.020	2.019
76.330	7.530	2.020	2.018
76.380	7.544	2.020	2.020
76.430	7.523	2.020	2.026
76.480	7.442	2.020	2.049
76.530	7.147	2.020	2.088
76.581	6.665	2.020	2.133
76.630	6.082	2.020	2.170
76.681	5.579	2.020	2.191
76.731	5.239	2.020	2.192
76.781	5.092	2.020	2.169
76.830	5.224	2.020	2.138
76.881	5.421	2.020	2.100
76.931	5.748	2.020	2.065
76.981	6.040	2.020	2.034
77.031	6.324	2.020	2.011
77.082	6.553	2.020	1.995
77.131	6.724	2.020	1.983
77.181	6.877	2.020	1.973
77.232	7.013	2.020	1.971
77.282	7.071	2.020	1.967
77.331	7.162	2.020	1.967
77.382	7.212	2.020	1.968
77.431	7.247	2.020	1.968
77.481	7.306	2.020	1.967
77.531	7.374	2.020	1.967
77.581	7.420	2.020	1.969
77.631	7.449	2.020	1.968
77.682	7.512	2.020	1.968
77.732	7.567	2.020	1.969
77.781	7.610	2.020	1.966
77.832	7.692	2.020	1.969
77.882	7.712	2.020	1.970
77.932	7.751	2.020	1.966
77.981	7.854	2.020	1.968
78.032	7.879	2.020	1.969
78.081	7.918	2.020	1.968
78.132	7.984	2.020	1.971
78.182	7.996	2.020	1.972
78.232	8.038	2.020	1.971
78.282	8.101	2.020	1.972
78.333	8.140	2.020	1.973
78.383	8.177	2.020	1.974
78.432	8.209	2.020	1.974
78.483	8.258	2.020	1.974
78.533	8.296	2.020	1.976
78.583	8.317	2.020	1.977
78.633	8.352	2.020	1.979
78.684	8.371	2.020	1.982
78.733	8.371	2.020	1.983
78.783	8.369	2.020	1.987
78.832	8.323	2.020	1.989
78.882	8.308	2.020	1.991
78.933	8.281	2.020	1.991
78.983	8.294	2.020	1.997
79.032	8.222	2.020	1.998
79.082	8.214	2.020	2.000
79.133	8.202	2.020	2.003
79.183	8.169	2.020	2.002
79.233	8.187	2.020	1.998
79.283	8.228	2.020	2.005
79.333	8.131	2.020	2.006
79.383	8.142	2.020	2.004
79.434	8.166	2.020	2.006
79.483	8.134	2.020	2.006
79.533	8.143	2.020	2.006
79.583	8.138	2.020	2.006
79.634	8.143	2.020	2.006
79.683	8.134	2.020	2.007
79.734	8.128	2.020	2.008
79.783	8.114	2.020	2.006
79.832	8.148	2.020	2.004
79.883	8.166	2.020	2.008
79.933	8.115	2.020	2.007
79.983	8.131	2.020	2.006
80.034	8.141	2.020	2.006
80.084	8.139	2.020	2.007
80.134	8.131	2.020	2.006
80.184	8.140	2.020	1.997
80.234	8.253	2.020	2.007
80.284	8.112	2.020	2.006
80.334	8.136	2.020	2.007
80.384	8.128	2.020	2.006
80.434	8.137	2.020	2.008
80.484	8.112	2.020	2.007
80.535	8.132	2.020	2.008
80.584	8.114	2.020	2.009
80.634	8.112	2.020	2.005
80.685	8.152	2.020	2.008
80.735	8.118	2.020	2.007
80.785	8.131	2.020	2.004
80.835	8.161	2.020	2.007
80.885	8.124	2.020	2.005
80.935	8.149	2.020	2.007
80.984	8.130	2.020	2.008
81.035	8.121	2.020	2.006
81.085	8.138	2.020	2.007
81.135	8.128	2.020	2.006
81.185	8.141	2.020	2.008
81.235	8.116	2.020	2.006
81.285	8.139	2.020	2.006
81.336	8.140	2.020	2.006
81.386	8.139	2.020	2.007
81.436	8.131	2.020	2.005
81.486	8.148	2.020	2.006
81.537	8.134	2.020	2.006
81.587	8.140	2.020	2.006
81.637	8.143	2.020	2.005
81.688	8.150	2.020	2.003
81.738	8.168	2.020	2.006
81.788	8.130	2.020	2.006
81.837	8.140	2.020	2.006
81.887	8.135	2.020	2.007
81.937	8.132	2.020	2.006
81.987	8.144	2.020	2.004
82.038	8.158	2.020	2.001
82.087	8.202	2.020	2.005
82.137	8.136	2.020	2.004
82.188	8.161	2.020	2.005
82.238	8.143	2.020	2.006
82.287	8.142	2.020	2.004
82.338	8.158	2.020	2.007
82.388	8.128	2.020	2.006
82.437	8.140	2.020	2.004
82.488	8.159	2.020	2.005
82.538	8.151	2.020	2.008
82.588	8.113	2.020	2.007
82.638	8.127	2.020	2.009
82.688	8.110	2.020	2.007
82.738	8.136	2.020	2.007
82.788	8.129	2.020	2.007
82.838	8.133	2.020	2.009
82.888	8.105	2.020	2.006
82.938	8.141	2.020	2.007
82.989	8.132	2.020	2.003
83.039	8.176	2.020	2.008
83.088	8.109	2.020	2.007
83.139	8.127	2.020	2.007
83.189	8.126	2.020	2.007
83.239	8.130	2.020	2.011
83.290	8.086	2.020	2.008
83.340	8.125	2.020	2.008
83.389	8.119	2.020	2.008
83.439	8.123	2.020	2.009
83.489	8.111	2.020	2.007
83.538	8.129	2.020	2.008
83.588	8.122	2.020	2.008
83.638	8.119	2.020	2.006
83.687	8.143	2.020	2.009
83.738	8.100	2.020	2.010
83.788	8.103	2.020	2.009
83.838	8.115	2.020	2.010
83.889	8.101	2.020	2.010
83.939	8.099	2.020	2.010
83.989	8.100	2.020	2.007
84.039	8.131	2.020	2.010
84.089	8.099	2.020	2.011
84.139	8.088	2.020	2.010
84.188	8.106	2.020	2.009
84.238	8.115	2.020	2.009
84.288	8.105	2.020	2.009
84.338	8.114	2.020	2.007
84.389	8.136	2.020	2.010
84.438	8.089	2.020	2.009
84.488	8.116	2.020	2.009
84.539	8.105	2.020	2.010
84.589	8.103	2.020	2.010
84.639	8.099	2.020	2.009
84.690	8.108	2.020	2.007
84.740	8.134	2.020	2.008
84.789	8.114	2.020	2.007
84.839	8.132	2.020	2.007
84.889	8.125	2.020	2.010
84.939	8.099	2.020	2.008
84.989	8.123	2.020	2.009
85.040	8.104	2.020	2.009
85.090	8.106	2.020	2.010
85.140	8.103	2.020	2.009
85.190	8.111	2.020	2.009
85.240	8.110	2.020	2.010
85.290	8.098	2.020	2.009
85.340	8.108	2.020	2.010
85.390	8.095	2.020	2.010
85.440	8.104	2.020	2.008
85.491	8.119	2.020	2.009
85.541	8.108	2.020	2.010
85.590	8.102	2.020	2.008
85.641	8.123	2.020	2.011
85.691	8.088	2.020	2.010
85.740	8.101	2.020	2.007
85.790	8.131	2.020	1.992
85.841	8.309	2.020	2.010
85.891	8.060	2.020	2.010
85.940	8.105	2.020	2.010
85.991	8.095	2.020	2.010
86.041	8.097	2.020	2.011
86.091	8.093	2.020	2.009
86.142	8.113	2.020	2.012
86.192	8.078	2.020	2.011
86.242	8.091	2.020	2.010
86.292	8.106	2.020	2.007
86.343	8.134	2.020	2.011
86.393	8.082	2.020	2.010
86.443	8.098	2.020	2.011
86.493	8.093	2.020	2.011
86.543	8.093	2.020	2.010
86.593	8.105	2.020	2.010
86.643	8.095	2.020	2.010
86.693	8.097	2.020	2.012
86.742	8.081	2.020	2.012
86.793	8.084	2.020	2.007
86.843	8.134	2.020	2.012
86.893	8.075	2.020	2.008
86.943	8.131	2.020	2.011
86.994	8.084	2.020	2.011
87.044	8.086	2.020	2.009
87.094	8.114	2.020	2.004
87.145	8.164	2.020	1.995
87.195	8.265	2.020	2.010
87.244	8.070	2.020	2.006
87.294	8.151	2.020	2.004
87.345	8.166	2.020	2.011
87.394	8.079	2.020	2.010
87.444	8.097	2.020	2.005
87.495	8.163	2.020	2.010
87.554	8.091	2.020	2.012
87.604	8.080	2.020	2.009
87.654	8.111	2.020	2.008
87.703	8.126	2.020	2.007
87.753	8.131	2.020	2.008
87.802	8.114	2.020	2.009
87.921	8.109	2.020	2.009
87.971	8.114	2.020	2.009
88.021	8.113	2.020	2.008
88.072	8.121	2.020	2.012
88.121	8.076	2.020	2.008
88.171	8.127	2.020	2.010
88.222	8.096	2.020	2.012
88.272	8.080	2.020	2.009
88.334	8.118	2.020	2.009
88.403	8.109	2.020	2.010
88.452	8.098	2.020	2.008
88.502	8.123	2.020	2.011
88.552	8.080	2.020	2.011
88.601	8.087	2.020	2.011
